3094,19.76,36.31,101531.25,-16.88,359.94,-6.87,100.19,0.00,0.00,-0.06,0.01,0.21,0.05
3144,19.76,36.35,101527.94,-16.88,359.94,-6.87,100.19,0.00,0.00,0.13,0.04,0.20,0.03
3194,19.76,36.35,101528.67,-16.94,359.94,-6.87,100.19,0.25,-0.13,0.13,0.04,0.19,0.05
3244,19.76,36.35,101528.67,-16.94,359.94,-6.87,100.19,0.13,-0.31,-0.19,0.00,0.04,0.04
3294,19.76,36.36,101529.92,-17.05,359.94,-6.87,100.19,0.00,-0.31,-0.06,-0.03,0.00,0.01
3343,19.76,36.36,101529.92,-17.05,359.94,-6.87,100.19,0.06,0.06,0.00,0.02,0.02,0.00
3394,19.76,36.36,101527.34,-16.83,359.94,-6.87,100.19,-0.13,0.06,0.00,0.02,0.02,0.00
3444,19.76,36.36,101527.34,-16.83,359.94,-6.87,100.19,-0.06,0.13,0.06,-0.01,0.01,-0.05
3494,19.76,36.35,101529.92,-17.05,359.94,-6.87,100.19,-0.06,-0.13,0.00,0.02,-0.02,0.00
3544,19.76,36.35,101529.92,-17.05,359.94,-6.87,100.19,0.13,-0.25,-0.06,0.01,0.03,0.04
4594,19.77,36.38,101530.97,-17.13,0.13,-6.87,100.25,-0.19,-0.19,0.06,0.04,0.05,0.00
4644,19.77,36.40,101528.88,-16.96,0.06,-6.87,100.19,-0.19,-0.88,-0.13,-0.02,0.00,0.01
4694,19.77,36.40,101528.88,-16.96,0.00,-6.87,100.19,-0.13,-0.62,-0.13,-0.03,-0.04,0.01
4744,19.77,36.41,101527.22,-16.82,0.00,-6.87,100.19,0.06,-0.13,-0.06,-0.03,0.01,0.00
4794,19.77,36.41,101527.22,-16.82,0.00,-6.87,100.19,-0.06,0.31,0.06,0.00,0.01,-0.05
4844,19.77,36.41,101527.39,-16.84,0.00,-6.87,100.19,-0.13,0.50,0.13,0.05,0.04,-0.02
4894,19.77,36.41,101527.39,-16.84,0.00,-6.87,100.19,0.13,0.19,0.00,0.01,0.03,0.02
4944,19.77,36.41,101528.81,-16.96,0.00,-6.87,100.19,-0.06,-0.13,0.06,-0.01,-0.02,0.03
4994,19.77,36.41,101528.81,-16.96,0.00,-6.87,100.19,0.00,-0.13,0.00,-0.02,-0.02,0.03
5044,19.77,36.45,101530.14,-17.06,0.00,-6.87,100.19,-0.13,0.25,0.06,-0.01,0.00,0.02
5094,19.77,36.45,101530.14,-17.06,0.00,-6.87,100.19,0.00,0.25,0.06,0.01,0.02,0.00
8094,nan,nan,nan,nan,359.81,-7.12,99.00,-0.19,-0.37,-0.13,-0.08,0.02,0.00
