17382,nan,nan,nan,nan,1.62,3.06,-64.19,0.00,-0.06,0.00,-0.02,-0.09,-0.04
17432,nan,nan,nan,nan,1.62,3.06,-64.19,-0.31,0.00,0.13,-0.02,-0.06,-0.04
17482,nan,nan,nan,nan,1.62,3.06,-64.19,-0.19,0.06,0.00,-0.03,-0.11,-0.04
17532,nan,nan,nan,nan,1.62,3.06,-64.19,0.06,0.00,0.00,-0.03,-0.21,-0.04
17582,nan,nan,nan,nan,1.62,3.06,-64.19,0.13,-0.06,0.00,-0.03,-0.18,-0.05
17632,nan,nan,nan,nan,1.62,3.06,-64.19,0.06,0.25,-0.06,-0.02,-0.16,-0.08
17682,nan,nan,nan,nan,1.62,3.06,-64.19,0.00,0.06,0.00,-0.04,-0.14,-0.06
17732,nan,nan,nan,nan,1.62,3.06,-64.19,0.06,0.31,-0.06,-0.02,-0.02,-0.03
20432,nan,nan,nan,nan,1.62,3.06,-64.19,0.00,0.00,0.00,-0.04,-0.16,-0.04
20482,nan,nan,nan,nan,1.62,3.06,-64.19,-0.06,0.19,0.00,-0.03,-0.15,-0.05
20532,nan,nan,nan,nan,1.62,3.06,-64.19,0.06,-0.13,-0.06,-0.04,-0.12,0.00
20582,nan,nan,nan,nan,1.62,3.06,-64.19,0.00,-0.13,0.06,-0.05,-0.11,-0.01
20632,nan,nan,nan,nan,1.62,3.06,-64.19,-0.06,0.00,0.06,-0.02,-0.08,-0.05
20682,nan,nan,nan,nan,1.62,3.06,-64.19,0.19,-0.06,0.06,-0.05,-0.21,-0.02
20732,nan,nan,nan,nan,1.62,3.06,-64.19,-0.19,0.13,-0.06,-0.01,-0.10,-0.06
20782,nan,nan,nan,nan,1.62,3.06,-64.19,-0.13,0.00,0.06,-0.02,-0.11,-0.02
20832,nan,nan,nan,nan,1.62,3.06,-64.19,-0.06,0.13,0.00,0.00,-0.09,0.00
20882,nan,nan,nan,nan,1.62,3.06,-64.19,0.31,-0.13,-0.06,-0.04,-0.21,-0.05
20932,nan,nan,nan,nan,1.62,3.06,-64.19,0.00,-0.13,0.06,-0.02,-0.18,-0.03
20982,nan,nan,nan,nan,1.62,3.06,-64.19,-0.06,-0.06,0.13,-0.03,-0.08,-0.02
24332,nan,nan,nan,nan,0.44,3.19,-48.94,-77.50,6.25,5.37,0.13,-0.13,0.26
24382,nan,nan,nan,nan,0.19,3.19,-45.00,-83.00,6.31,5.06,-0.02,-0.05,0.26
24432,nan,nan,nan,nan,359.94,3.12,-40.81,-88.81,7.75,6.62,-0.20,-0.01,0.20
24482,nan,nan,nan,nan,359.56,3.00,-36.25,-96.56,8.56,8.13,0.07,-0.21,0.18
24532,nan,nan,nan,nan,359.12,2.87,-31.31,-105.00,9.38,8.88,-0.02,-0.03,0.28
24582,nan,nan,nan,nan,358.69,2.69,-25.87,-114.94,10.31,10.63,1.52,-0.30,0.54
24632,nan,nan,nan,nan,358.19,2.50,-20.00,-124.87,7.94,10.19,-1.19,0.06,-0.33
24682,nan,nan,nan,nan,357.81,2.06,-13.81,-129.56,15.75,8.06,-1.89,3.03,-1.09
24732,nan,nan,nan,nan,357.00,1.69,-8.06,-112.50,9.31,23.62,1.31,3.69,0.21
24782,nan,nan,nan,nan,355.94,1.56,-3.37,-89.19,4.25,21.56,2.82,0.85,-0.83
24832,nan,nan,nan,nan,354.94,1.06,1.06,-96.25,16.31,23.87,-0.41,2.01,4.00
28282,nan,nan,nan,nan,353.87,-7.25,99.44,-0.13,0.19,0.06,-0.07,0.09,0.20
28332,nan,nan,nan,nan,353.87,-7.25,99.37,-0.13,0.13,-0.13,-0.05,0.23,0.25
28382,nan,nan,nan,nan,353.87,-7.25,99.31,-0.50,-0.19,0.00,-0.06,0.21,0.20
28432,nan,nan,nan,nan,353.81,-7.25,99.31,0.06,0.06,0.00,-0.09,0.02,0.17
28482,nan,nan,nan,nan,353.81,-7.31,99.31,0.50,-0.06,0.00,-0.08,-0.11,0.15
28532,nan,nan,nan,nan,353.81,-7.31,99.25,0.31,0.19,0.00,-0.09,-0.04,0.16
28582,nan,nan,nan,nan,353.75,-7.31,99.19,0.13,0.13,0.00,-0.06,0.06,0.14
28632,nan,nan,nan,nan,353.75,-7.31,99.19,-0.19,0.06,0.06,-0.07,0.14,0.21
28682,nan,nan,nan,nan,353.75,-7.37,99.12,-0.19,0.25,-0.06,-0.07,0.02,0.16
28732,nan,nan,nan,nan,353.69,-7.37,99.12,0.19,-0.06,-0.13,-0.07,-0.05,0.17
28782,nan,nan,nan,nan,353.69,-7.37,99.06,0.37,0.06,0.06,-0.06,0.11,0.12
28832,nan,nan,nan,nan,353.69,-7.37,99.06,-0.25,0.00,-0.06,-0.03,0.22,0.17
32232,nan,nan,nan,nan,353.56,-7.50,98.81,0.06,0.06,0.00,-0.03,0.09,0.13
