temperature,humidity,pressure,altitude,absolute_orientation[0],absolute_orientation[1],absolute_orientation[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],linear_acceleration[0],linear_acceleration[1],linear_acceleration[2],acceleration_magnitude,angular_velocity_magnitude,pitch,roll,jerk[0],jerk[1],jerk[2],jerk_magnitude,fall
181.35,0.0,0.0,0.0,1.06,-7.19,99.94,-0.25,-1.44,-0.25,0.11,-0.44,2.23,2.2756537522215456,1.482767682410161,-0.1945764872034475,-0.0492874049928505,1.5,-6.0,15.500000000000002,16.688319268278637,1
0.0,0.0,0.0,0.0,228.19,-38.0,-103.75,-4.19,5.94,91.12,0.55,-2.51,-3.26,4.150927607174087,91.40948583161378,-0.6493692031764031,-2.9744549186292364,22.000000000000004,-103.5,-274.5,294.18786514742584,1
0.0,0.0,0.0,0.0,223.37,-33.88,-102.31,-9.56,1.0,80.75,-1.58,-0.65,-0.49,1.777357589231835,81.32008423507689,-0.3743970770144203,1.87151747694533,-106.5,93.0,138.49999999999997,197.9229648120702,1
0.0,0.0,0.0,0.0,219.44,-30.37,-102.19,3.94,18.69,69.44,-1.91,0.35,0.56,2.020940375171915,72.01911760081485,0.1740643506130213,1.2855954661029574,-16.499999999999993,50.0,52.5,74.35388355694677,1
0.0,0.0,0.0,0.0,214.56,-26.69,-102.56,-3.25,30.75,73.94,-0.59,-1.93,0.37,2.0518040842146696,80.14517203175747,-1.22449813815109,1.0106749426115036,65.99999999999999,-114.0,-9.500000000000004,132.06911069587767,1
0.0,0.0,0.0,0.0,209.31,-22.81,-102.81,2.44,29.37,77.31,-0.28,-1.01,-0.04,1.0488565202161828,82.73685152336895,-1.2977484090248914,1.7126933813990606,15.499999999999996,45.99999999999999,-20.5,52.69250421075088,1
0.0,0.0,0.0,0.0,203.81,-18.56,-103.19,6.25,28.19,87.0,-1.32,-2.2,0.07,2.5665735913859944,91.66645296944787,-1.0297571514966843,1.5178156508907934,-52.0,-59.50000000000001,5.500000000000001,79.21174155388834,1
0.0,0.0,0.0,0.0,197.56,-13.81,-103.5,2.37,31.12,100.62,-1.28,-2.66,-0.09,2.9533201655086434,105.34920835013428,-1.121334863583274,1.6409932978667672,2.0000000000000018,-23.0,-8.0,24.43358344574123,1
0.0,0.0,0.0,0.0,190.44,-8.38,-103.5,-7.62,31.19,106.81,0.59,0.32,-3.09,3.162056292984045,111.53141530528518,0.1013735091479907,-2.9529250516603387,93.5,149.0,-150.0,231.17796175241276,1
0.0,0.0,0.0,0.0,184.5,-4.0,-102.0,-62.56,19.87,62.56,0.69,4.26,-4.95,6.5670541340847794,90.67703182173533,0.7058654036829223,-3.003091171673889,4.999999999999999,197.0,-93.0,217.90594301211704,0
0.0,0.0,0.0,0.0,180.37,-1.06,-98.81,-57.25,18.56,54.44,1.64,0.44,0.69,1.8328393273825172,81.15263211997501,0.2424324864323752,-1.1725465092569456,47.5,-191.0,282.0,343.8913345811435,0
0.0,0.0,0.0,0.0,177.87,0.62,-97.56,-2.62,10.19,18.0,2.07,1.18,1.44,2.7840438214941945,20.8494724153874,0.4376850858111992,-0.9629943306809362,21.5,37.0,37.5,56.89903338370521,0
0.0,0.0,0.0,0.0,188.56,-7.69,-103.25,-0.13,0.0,0.0,-0.01,-0.24,0.0,0.2402082429892862,0.13,-1.5291537476963082,1.5707963267948966,-104.0,-71.0,-72.0,145.0551619212498,0
0.0,0.0,0.0,0.0,188.56,-7.69,-103.25,-0.13,0.06,-0.06,0.0,-0.21,0.0,0.21,0.1552417469626002,-1.5707963267948966,-0.0,0.5,1.5,0.0,1.5811388300841898,0
0.0,0.0,0.0,0.0,188.56,-7.69,-103.25,-0.06,-0.13,0.0,0.0,-0.21,-0.03,0.2121320343559642,0.1431782106327635,-1.4288992721907328,-3.141592653589793,0.0,0.0,-1.5,1.5,0
0.0,0.0,0.0,0.0,188.56,-7.69,-103.25,-0.06,-0.31,0.0,0.01,-0.29,-0.02,0.2908607914449797,0.3157530680769389,-1.4938427974570228,-2.677945044588987,0.5,-3.999999999999999,0.4999999999999999,4.06201920231798,0
0.0,0.0,0.0,0.0,188.56,-7.69,-103.25,0.06,0.0,-0.13,0.0,-0.26,-0.01,0.2601922366251538,0.1431782106327635,-1.5323537367737086,-3.141592653589793,-0.5,1.4999999999999984,0.5,1.6583123951776986,0
0.0,0.0,0.0,0.0,188.56,-7.69,-103.25,0.0,-0.06,-0.13,0.0,-0.24,0.01,0.2402082429892862,0.1431782106327635,-1.5291537476963082,-0.0,0.0,1.0000000000000009,1.0,1.4142135623730956,0
0.0,0.0,0.0,0.0,188.56,-7.69,-103.25,0.0,-0.06,-0.06,0.0,-0.2,-0.02,0.2009975124224178,0.0848528137423857,-1.4711276743037347,-3.141592653589793,0.0,1.999999999999999,-1.5,2.499999999999999,0
0.0,0.0,0.0,0.0,188.56,-7.69,-103.25,-0.06,0.0,-0.13,0.0,-0.24,-0.02,0.2408318915758459,0.1431782106327635,-1.4876550949064553,-3.141592653589793,0.0,-1.999999999999999,0.0,1.999999999999999,0
0.0,0.0,0.0,0.0,188.56,-7.69,-103.25,-0.13,-0.06,0.06,0.0,-0.25,-0.01,0.2501999200639361,0.1552417469626002,-1.530817639671607,-3.141592653589793,0.0,-0.5000000000000004,0.5,0.7071067811865478,0
0.0,0.0,0.0,0.0,188.56,-7.69,-103.25,0.0,-0.06,0.0,0.01,-0.26,-0.02,0.2609597670139978,0.06,-1.48500481422588,-2.677945044588987,0.5,-0.5000000000000004,-0.5,0.8660254037844389,0
0.0,0.0,0.0,0.0,188.56,-7.69,-103.25,0.0,0.0,0.0,0.02,-0.23,-0.01,0.2310844001658268,0.0,-1.4738805568149178,-2.0344439357957027,0.5,1.5,0.5,1.6583123951777,0
0.0,0.0,0.0,0.0,188.56,-7.69,-103.31,0.5,-0.56,-1.19,-0.07,-0.25,-0.05,0.2643860813280457,1.4070181235506527,-1.239393520053612,2.191045812777718,-4.5,-0.9999999999999994,-2.0,5.024937810560445,0
