temperature,humidity,pressure,altitude,absolute_orientation[0],absolute_orientation[1],absolute_orientation[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],linear_acceleration[0],linear_acceleration[1],linear_acceleration[2],acceleration_magnitude,angular_velocity_magnitude,pitch,roll,jerk[0],jerk[1],jerk[2],jerk_magnitude
20.06,39.49,101514.48,-15.76,0.0,-7.19,99.06,-0.06,0.06,-0.13,0.0,0.06,0.02,0.06324555320336758,0.15524174696260024,1.2490457723982544,-0.0,0.0,0.0,0.0,0.0
20.06,39.46,101516.48,-15.93,0.0,-7.19,99.06,-0.06,-0.06,-0.13,-0.01,0.04,0.0,0.04123105625617661,0.15524174696260024,1.3258176636680326,1.5707963267948966,-0.5,-0.9999999999999998,-1.0,1.4999999999999998
20.06,39.46,101516.48,-15.85,0.0,-7.19,99.06,-0.13,0.0,0.06,0.0,-0.03,-0.01,0.03162277660168379,0.14317821063276354,-1.2490457723982544,-3.141592653589793,0.5,-3.5000000000000004,-0.5,3.5707142142714257
20.06,39.43,101515.55,-15.85,0.0,-7.19,99.06,0.0,0.06,0.0,0.01,0.02,0.0,0.022360679774997897,0.06,1.1071487177940904,-1.5707963267948966,0.5,2.5,0.5,2.598076211353316
20.06,39.37,101514.81,-15.79,0.0,-7.19,99.06,-0.06,0.06,0.0,0.0,0.03,0.0,0.03,0.08485281374238571,1.5707963267948966,-0.0,-0.5,0.4999999999999999,0.0,0.7071067811865475
20.06,39.37,101514.81,-15.79,0.0,-7.19,99.06,-0.19,-0.13,0.0,0.01,0.07,0.02,0.07348469228349536,0.23021728866442678,1.2616030058518954,-0.4636476090008061,0.5,2.0000000000000004,1.0,2.2912878474779204
20.06,39.33,101512.25,-15.58,0.0,-7.19,99.06,0.0,-0.13,0.0,0.0,0.03,0.01,0.03162277660168379,0.13,1.2490457723982544,-0.0,-0.5,-2.0000000000000004,-0.5,2.121320343559643
20.06,39.33,101512.25,-15.58,0.0,-7.19,99.06,-0.06,0.0,0.19,0.0,0.04,-0.01,0.04123105625617661,0.19924858845171275,1.3258176636680326,-3.141592653589793,0.0,0.5000000000000001,-1.0,1.118033988749895
20.06,39.28,101512.18,-15.57,0.0,-7.19,99.06,0.0,-0.31,0.0,0.0,-0.03,0.0,0.03,0.31,-1.5707963267948966,-0.0,0.0,-3.5000000000000004,0.5,3.535533905932738
0.0,0.0,0.0,0.0,0.19,-7.19,98.44,0.75,0.44,-0.13,0.07,-0.1,-0.04,0.1284523257866513,0.8792041856133307,-0.8922706925033231,-2.0899424410414196,3.5000000000000004,-3.5000000000000004,-2.0,5.3385391260156565
0.0,0.0,0.0,0.0,0.19,-7.19,98.37,2.06,-0.31,0.0,0.71,0.01,-0.19,0.735051018637482,2.083194662051533,0.013604917540056112,-1.832275142507146,31.999999999999993,5.5,-7.5,33.32416540590326
0.0,0.0,0.0,0.0,0.19,-7.19,98.37,-0.5,0.44,0.13,-0.4,0.19,-0.03,0.443846820423443,0.6786015030929419,0.4423623488446262,1.6456561745056635,-55.49999999999999,9.0,8.0,56.79128454261269
0.0,0.0,0.0,0.0,0.19,-7.19,98.37,-0.19,0.44,-0.06,0.03,-0.17,-0.12,0.2102379604162864,0.4830113870293329,-0.9417815243682208,-2.896613990462929,21.500000000000004,-18.0,-4.5,28.398943642325857
0.0,0.0,0.0,0.0,0.19,-7.19,98.37,-0.44,0.06,-0.06,0.38,0.0,-0.04,0.382099463490856,0.44810713004816155,0.0,-1.6756732655251305,17.5,8.5,3.999999999999999,19.862024066041204
0.0,0.0,0.0,0.0,0.19,-7.19,98.37,-0.06,-0.75,0.0,-0.11,-0.05,-0.01,0.12124355652982141,0.7523961722390672,-0.42507932590841974,1.6614562139956417,-24.5,-2.5,1.5,24.672859582950654
0.0,0.0,0.0,0.0,0.19,-7.19,98.37,0.19,-0.56,-0.13,-0.07,0.0,0.0,0.07,0.6054750201288243,0.0,1.5707963267948966,1.9999999999999996,2.5,0.5,3.2403703492039297
0.0,0.0,0.0,0.0,0.19,-7.19,98.37,-0.31,-0.19,0.06,-0.03,0.08,0.06,0.1044030650891055,0.36851051545376556,0.873001640217571,0.4636476090008061,2.0000000000000004,4.0,3.0,5.385164807134504
0.0,0.0,0.0,0.0,0.19,-7.19,98.37,-0.25,-0.13,0.0,0.05,0.13,0.08,0.1606237840420901,0.28178005607210743,0.9430354482249942,-0.5585993153435624,4.0,2.5,1.0000000000000002,4.8218253804964775
0.0,0.0,0.0,0.0,0.19,-7.19,98.37,-0.13,-0.25,0.06,-0.05,0.04,0.04,0.0754983443527075,0.28809720581775866,0.5583799936411862,0.8960553845713439,-5.0,-4.5,-2.0,7.0178344238090995
0.0,0.0,0.0,0.0,0.19,-7.19,98.37,0.19,-0.19,0.06,-0.04,0.03,0.06,0.07810249675906654,0.2753179979587241,0.3942443750647855,0.5880026035475676,0.5000000000000001,-0.5000000000000001,0.9999999999999998,1.224744871391589
0.0,0.0,0.0,0.0,0.19,-7.19,98.37,0.0,-0.25,-0.06,0.03,0.03,0.03,0.05196152422706632,0.2570992026436488,0.6154797086703873,-0.7853981633974483,3.5000000000000004,0.0,-1.5,3.8078865529319548
0.0,0.0,0.0,0.0,3.94,-7.12,97.44,0.69,16.12,2.75,0.53,-0.03,-0.46,0.7024243731534379,16.36743718484968,-0.04272221897552904,-2.2856049003734715,25.0,-3.0,-24.5,35.131894341182345
0.0,0.0,0.0,0.0,4.62,-7.12,97.44,0.0,14.5,2.69,0.19,-0.04,-0.34,0.39153543900903787,14.747409942088137,-0.10234044020604115,-2.6320003887808676,-17.0,-0.5000000000000001,6.0,18.034688796871432
0.0,0.0,0.0,0.0,5.31,-7.06,97.5,2.25,13.19,1.94,0.32,-0.12,-0.16,0.37735924528226417,13.520436383489994,-0.32361856530398636,-2.0344439357957027,6.5,-3.999999999999999,9.0,11.800423721205947
0.0,0.0,0.0,0.0,5.94,-7.12,97.5,0.5,12.13,1.25,0.3,-0.12,-0.26,0.4147288270665544,12.204482782977738,-0.2935432214789078,-2.2848870254070546,-1.0000000000000009,0.0,-5.0,5.0990195135927845
0.0,0.0,0.0,0.0,6.5,-7.12,97.56,0.62,11.0,1.56,0.16,-0.19,-0.52,0.5762811813689565,11.127353683603303,-0.33598596347022514,-2.843093722003614,-6.999999999999999,-3.5000000000000004,-13.0,15.173990905493518
0.0,0.0,0.0,0.0,7.06,-7.06,97.62,0.75,9.69,0.56,0.18,0.22,-0.5,0.5751521537819362,9.735101437581427,0.3925086379354134,-2.796037073008081,0.9999999999999994,20.5,1.0000000000000009,20.54872258803452
0.0,0.0,0.0,0.0,7.44,-7.06,97.56,3.0,6.12,0.0,0.86,-1.79,0.72,2.1123683390924035,6.815746474158205,-1.011050489620715,-0.8737749495422972,33.99999999999999,-100.50000000000001,61.0,122.3815754106802
0.0,0.0,0.0,0.0,7.31,-7.06,97.62,0.81,-7.44,0.56,0.01,0.15,3.22,3.2235074065371716,7.504885075735671,0.04654997407360097,-0.0031055800780188172,-42.5,97.0,125.0,163.82994231824657
0.0,0.0,0.0,0.0,6.44,-7.0,97.56,-4.56,-24.81,-4.37,-0.32,0.32,1.26,1.338805437694365,25.60130074820418,0.24135549057540379,0.24870998909352288,-16.5,8.5,-98.00000000000001,99.74216761229928
0.0,0.0,0.0,0.0,5.12,-7.0,97.5,-2.62,-28.81,-2.62,-0.46,0.52,-0.38,0.7914543574963752,29.047287308800456,0.7168567490645783,2.2612427838495885,-7.000000000000001,10.0,-82.0,82.90355842785037
0.0,0.0,0.0,0.0,3.75,-7.0,97.44,-0.75,-27.12,-3.12,-0.32,0.53,-0.28,0.6794850991743675,27.309179775306326,0.8946696333628256,2.289626326416521,7.000000000000001,0.5000000000000004,4.999999999999999,8.616843969807043
0.0,0.0,0.0,0.0,254.62,-79.25,-95.12,16.87,-0.88,-0.75,-0.24,-0.5,0.31,0.6353739056650028,16.90957716798383,-0.9058310382861761,0.6588060361174762,4.000000000000001,-51.5,29.500000000000004,59.48529229986182
0.0,0.0,0.0,0.0,255.5,-79.37,-95.69,15.56,-0.19,0.88,-0.2,-0.34,-0.01,0.39458839313897714,15.586022584354227,-1.038526503352972,1.6207547225168393,1.999999999999999,7.999999999999998,-16.0,18.0
0.0,0.0,0.0,0.0,256.31,-79.37,-95.87,14.75,-3.31,0.31,-0.16,-0.26,-0.04,0.30789608636681304,15.120009920631666,-1.0055202329065382,1.8157749899217608,2.0000000000000004,4.000000000000001,-1.5,4.7169905660283025
0.0,0.0,0.0,0.0,257.06,-79.37,-95.37,14.63,-4.75,-0.62,-0.17,-0.46,0.31,0.5801723881744115,15.394278157809156,-0.9155006699215654,0.5016040541891205,-0.5000000000000004,-10.0,17.5,20.161845153655953
0.0,0.0,0.0,0.0,257.81,-79.44,-95.31,14.25,-1.75,0.37,-0.34,-0.36,0.51,0.7108445681019164,14.361820915190386,-0.5310509475873306,0.5880026035475676,-8.5,5.000000000000002,10.0,14.044571905188139
0.0,0.0,0.0,0.0,258.56,-79.5,-95.56,13.88,-0.25,0.62,-0.29,-0.24,0.1,0.3894868418830089,13.896089377950906,-0.6639028543093127,1.2387368592520112,2.500000000000002,6.0,-20.5,21.50581316760657
0.0,0.0,0.0,0.0,259.25,-79.5,-95.87,13.13,-2.5,-0.62,-0.2,-0.28,0.0,0.3440930106817051,13.380257845049176,-0.9505468408120752,1.5707963267948966,4.499999999999998,-2.0000000000000018,-5.0,7.0178344238090995
0.0,0.0,0.0,0.0,260.25,-79.69,-95.25,12.0,-3.69,-0.44,-0.17,-0.43,0.31,0.5566866263886712,12.562233081741478,-0.882654365622818,0.5016040541891205,1.5,-7.499999999999998,15.5,17.284386017443605
0.0,0.0,0.0,0.0,260.87,-79.75,-94.75,11.56,-1.5,0.81,-0.24,-0.32,0.32,0.5122499389946279,11.685020325185576,-0.6747409422235526,0.6435011087932844,-3.4999999999999987,5.499999999999999,0.5000000000000004,6.538348415311009
0.0,0.0,0.0,0.0,261.62,-79.87,-94.75,11.56,-0.31,0.31,-0.24,-0.15,0.07,0.29154759474226505,11.568310161817067,-0.5404195002705842,1.2870022175865687,0.0,8.5,-12.5,15.116216457830975
0.0,0.0,0.0,0.0,262.25,-79.94,-94.94,11.0,-2.12,-0.94,-0.25,-0.24,0.11,0.36359317925395684,11.241797009375325,-0.7209231081964335,1.1562894522101106,-0.5000000000000004,-4.5,1.9999999999999996,4.949747468305833
0.0,0.0,0.0,0.0,270.94,-81.19,-90.62,0.0,0.0,-0.13,-0.06,-0.08,0.04,0.10770329614269009,0.13,-0.8372150031548136,0.982793723247329,9.5,7.999999999999998,-3.5000000000000004,12.903487900563938
0.0,0.0,0.0,0.0,270.94,-81.19,-90.62,-0.06,0.13,0.0,-0.03,-0.06,0.02,0.06999999999999999,0.14317821063276354,-1.029696800837751,0.982793723247329,1.5,1.0000000000000002,-1.0,2.0615528128088303
0.0,0.0,0.0,0.0,270.94,-81.19,-90.62,0.13,-0.06,-0.06,-0.04,-0.08,0.03,0.09433981132056604,0.15524174696260024,-1.0121970114513341,0.9272952180016123,-0.5000000000000001,-1.0000000000000002,0.4999999999999999,1.2247448713915892
0.0,0.0,0.0,0.0,270.94,-81.19,-90.62,0.0,-0.06,0.06,-0.08,-0.05,0.06,0.11180339887498948,0.08485281374238571,-0.4636476090008061,0.9272952180016123,-2.0,1.5,1.5,2.9154759474226504
0.0,0.0,0.0,0.0,270.94,-81.19,-90.62,0.19,0.0,-0.06,-0.08,-0.07,0.06,0.12206555615733702,0.19924858845171275,-0.6107259643892087,0.9272952180016123,0.0,-1.0000000000000002,0.0,1.0000000000000002
0.0,0.0,0.0,0.0,270.94,-81.19,-90.62,0.13,0.0,0.0,-0.13,-0.05,0.04,0.14491376746189438,0.13,-0.35227370922642254,1.2722973952087173,-2.5,1.0000000000000002,-0.9999999999999998,2.8722813232690143
