temperature,humidity,pressure,altitude,absolute_orientation[0],absolute_orientation[1],absolute_orientation[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],linear_acceleration[0],linear_acceleration[1],linear_acceleration[2],acceleration_magnitude,angular_velocity_magnitude,pitch,roll,jerk[0],jerk[1],jerk[2],jerk_magnitude
181.35,0.0,0.0,0.0,1.69,-6.25,83.75,-1.06,0.81,-0.62,-0.35,0.22,2.77,2.800678489223638,1.4710880327159215,0.07863340339873397,0.1256877347616896,-13.499999999999998,18.5,25.0,33.904277016329374
181.35,0.0,0.0,0.0,1.75,-6.25,83.94,-2.0,2.37,-0.06,1.08,0.44,0.79,1.408580846100074,3.10169308604188,0.3176880496092255,-0.9392527945437159,71.5,11.0,-99.0,122.61423245284374
181.35,0.0,0.0,0.0,1.75,-6.25,84.0,0.75,-1.81,0.37,-1.59,-0.58,0.66,1.8166177363441105,1.9938655922604211,-0.3249639833322282,1.177345688865961,-133.5,-51.0,-6.5,143.0576806746146
181.35,0.0,0.0,0.0,1.81,-6.25,83.87,3.44,3.69,0.25,1.27,0.22,0.14,1.296495275733776,5.05096030473414,0.17051331158741587,-1.4610034096408737,143.0,39.99999999999999,-26.0,150.74813431681335
181.35,0.0,0.0,0.0,1.94,-6.25,83.81,-0.25,0.75,0.13,-0.5,0.34,-1.26,1.3975693184955085,0.8011866199581719,0.2457455312750007,2.763825995649972,-88.5,6.000000000000001,-70.0,112.99668136719768
181.35,0.0,0.0,0.0,2.06,-6.25,83.81,-1.69,3.44,0.5,0.24,1.19,-0.73,1.4165450928226746,3.865190810296433,0.9974161039577883,-2.8239573023002627,37.0,42.49999999999999,26.5,62.26957523542295
181.35,0.0,0.0,0.0,2.19,-6.25,83.81,2.5,3.5,-0.5,0.12,0.39,-0.51,0.6531462317123172,4.330127018922194,0.639893202115885,-2.9105019863938963,-6.0,-39.99999999999999,10.999999999999998,41.91658383026937
181.35,0.0,0.0,0.0,2.37,-6.31,83.81,2.19,3.75,0.0,0.17,-0.29,-0.94,0.9982985525382675,4.342648961175655,-0.29474333269520697,-2.9626754831116995,2.500000000000001,-33.99999999999999,-21.499999999999996,40.3050865276332
181.35,0.0,0.0,0.0,2.56,-6.31,83.75,1.12,3.69,-0.19,-0.17,-0.66,-1.56,1.7023806859806652,3.860906629277636,-0.39812684307708013,3.0330466185826053,-17.0,-18.500000000000004,-31.000000000000004,39.90300740545756
181.35,0.0,0.0,0.0,2.75,-6.31,83.75,0.31,4.37,-0.56,0.08,0.2,-1.95,1.961861361054853,4.41662767278384,0.1021214105540129,-3.100590006144466,12.5,43.00000000000001,-19.499999999999996,48.84158064600285
0.0,0.0,0.0,0.0,187.31,-6.06,139.56,-81.0,6.31,6.44,0.24,-0.63,1.78,1.9033917095542894,81.50024355791828,-0.3373505011095134,-0.13402320158006337,7.999999999999998,-41.5,186.5,191.2289204069301
0.0,0.0,0.0,0.0,187.5,-6.06,143.81,-89.44,4.44,7.44,0.81,0.59,2.0,2.2370069289119336,89.85867125659048,0.2669029043672901,-0.3848092765458612,28.500000000000004,61.0,10.999999999999998,68.222063879657
0.0,0.0,0.0,0.0,187.37,-6.12,148.12,-83.19,-2.44,-2.12,-0.22,3.35,-1.77,3.7952338531373795,83.25277232621144,1.0815473391879986,3.017933069223005,-51.5,138.0,-188.5,239.22478968535012
0.0,0.0,0.0,0.0,187.0,-6.19,152.0,-74.0,-2.12,-1.31,-0.04,6.24,-4.12,7.477539702335254,74.0419509467437,0.9872230625800413,3.1318842207556843,9.0,144.5,-117.5,186.4604515708358
0.0,0.0,0.0,0.0,186.94,-6.31,154.12,-24.81,0.44,-1.69,0.72,4.59,0.71,4.70006382935381,24.871385164481687,1.3539577242715972,-0.7923910564027816,38.0,-82.50000000000001,241.5,258.0164723423681
0.0,0.0,0.0,0.0,186.94,-6.44,154.69,18.19,-6.19,2.62,1.79,0.58,0.43,1.9301295293321636,19.39217883580904,0.3052147083607286,-1.3350400635924953,53.5,-200.49999999999997,-13.999999999999998,207.98677842593742
0.0,0.0,0.0,0.0,186.87,-6.81,153.75,16.81,-12.06,-4.56,0.53,-0.48,-1.08,1.2952605915413316,21.185214183481836,-0.3796353410152146,-2.6853798518341856,-63.0,-53.0,-75.5,111.70608756912043
