2923,19.67,30.55,101575.66,-20.85,359.94,-7.06,100.12,0.13,0.06,0.00,0.05,0.17,0.02
2972,19.67,30.55,101575.66,-20.85,359.94,-7.06,100.12,0.13,0.06,0.06,0.03,0.18,0.04
3022,19.67,30.55,101573.86,-20.70,359.94,-7.06,100.12,0.19,-0.19,0.00,0.04,0.19,0.03
3072,19.67,30.55,101573.86,-20.70,359.94,-7.06,100.12,0.06,0.06,-0.06,0.03,0.19,0.06
3122,19.67,30.54,101575.18,-20.81,359.94,-7.06,100.12,0.13,0.06,0.00,0.03,0.19,0.04
3172,19.67,30.54,101575.18,-20.81,359.94,-7.06,100.12,0.13,-0.06,-0.06,0.05,0.17,0.07
3222,19.67,30.56,101575.94,-20.87,359.94,-7.06,100.12,-0.13,-0.06,-0.06,0.01,0.02,0.04
3272,19.67,30.56,101575.94,-20.87,359.94,-7.06,100.12,0.13,0.31,0.00,0.02,-0.02,0.05
3322,19.67,30.52,101576.61,-20.93,359.94,-7.06,100.12,-0.06,0.31,0.00,0.02,0.00,0.04
3372,19.67,30.52,101576.61,-20.93,359.94,-7.06,100.12,-0.19,0.00,0.00,0.05,0.00,0.00
4372,19.68,30.51,101577.89,-21.03,359.75,-7.12,100.00,0.25,3.44,0.69,-0.50,0.24,-0.14
4422,19.68,30.51,101577.89,-21.03,359.94,-7.12,100.06,0.31,4.00,0.62,-0.07,-0.07,0.19
4472,19.68,30.53,101577.23,-20.98,0.13,-7.12,100.06,0.25,2.69,0.50,0.06,-0.13,0.02
4522,19.68,30.53,101577.23,-20.98,0.19,-7.06,100.06,-0.19,0.50,0.25,0.16,-0.01,0.20
4572,19.69,30.51,101578.08,-21.05,0.19,-7.06,100.06,-0.13,-1.56,-0.19,0.01,-0.09,-0.05
4622,19.69,30.51,101578.08,-21.05,0.06,-7.12,100.06,-0.19,-2.06,-0.37,0.08,-0.04,0.00
4672,19.68,30.51,101575.83,-20.86,359.94,-7.12,100.06,-0.13,-1.81,-0.25,-0.01,0.06,0.01
4722,19.68,30.51,101575.83,-21.00,359.87,-7.12,100.06,-0.06,-0.94,-0.06,-0.05,0.00,-0.12
4772,19.68,30.52,101577.48,-21.00,359.87,-7.12,100.06,0.06,-0.25,0.00,-0.01,0.03,0.08
4822,19.68,30.52,101575.07,-20.80,359.87,-7.12,100.06,-0.19,0.94,0.13,0.06,-0.08,-0.01
4872,19.68,30.52,101575.07,-20.80,359.87,-7.12,100.06,-0.06,0.75,0.13,-0.02,0.03,0.12
8122,19.69,30.43,101575.85,-20.86,350.37,-7.37,98.56,-0.13,-7.37,-0.81,-0.19,0.04,-0.29
8172,19.69,30.43,101575.85,-20.86,350.06,-7.37,98.56,-0.50,-7.00,-1.25,-0.15,-0.05,-0.50
8222,19.69,30.43,101572.94,-20.62,349.69,-7.44,98.69,-0.62,-6.69,-0.81,0.05,0.11,-0.38
8272,19.69,30.43,101572.94,-20.62,349.31,-7.44,98.81,-0.44,-6.25,-1.25,0.06,0.00,-0.65
8322,19.69,30.48,101576.35,-20.91,349.00,-7.44,99.00,-0.19,-5.75,-0.75,-0.05,-0.01,-0.66
8372,19.69,30.48,101576.35,-20.91,348.69,-7.50,99.31,0.06,-4.87,-1.19,-0.16,0.09,-0.62
8422,19.69,30.47,101574.95,-20.79,348.50,-7.50,99.50,-0.37,-4.75,-1.19,0.03,0.05,-0.33
8472,19.69,30.47,101574.95,-20.79,348.31,-7.50,99.50,-0.56,-2.62,-0.94,0.12,0.01,0.02
8522,19.69,30.47,101574.29,-20.73,348.12,-7.50,99.50,-1.12,-4.75,-1.12,-0.15,0.18,-0.11
8572,19.69,30.47,101574.29,-20.73,347.87,-7.50,99.44,0.81,-4.37,-0.69,0.30,-0.08,0.33
8622,19.69,30.47,101575.45,-20.83,347.62,-7.50,99.44,-1.12,-4.56,-0.81,-0.18,-0.01,0.32
12872,19.70,30.38,101574.58,-20.76,342.62,-7.87,100.37,-0.62,-4.69,-0.81,0.00,-0.10,-0.09
12922,19.70,30.38,101576.41,-20.91,342.44,-7.87,100.31,-0.44,-4.19,-0.88,0.01,0.06,0.06
12972,19.70,30.38,101576.41,-20.91,342.25,-7.87,100.37,-1.12,-3.75,-1.31,0.07,0.77,0.50
13022,19.70,30.39,101576.90,-20.95,342.06,-7.87,100.37,1.12,-3.69,-0.37,0.14,-0.14,0.11
13072,19.70,30.39,101576.90,-20.95,341.87,-7.87,100.31,-0.44,-4.25,-0.69,-0.01,-0.13,-0.09
13122,19.70,30.37,101576.57,-20.92,341.69,-7.87,100.31,0.00,-3.50,-0.75,0.02,0.14,0.03
13172,19.70,30.37,101576.57,-20.92,341.50,-7.94,100.31,-0.06,-3.44,-0.37,0.00,-0.23,-0.08
13222,19.70,30.35,101575.34,-20.82,341.37,-7.94,100.31,-0.37,-2.50,-0.69,0.07,-0.08,-0.03
13272,19.70,30.35,101575.34,-20.82,341.25,-7.87,100.25,-0.31,-2.37,-0.62,-0.01,0.07,-0.02
13322,19.70,30.38,101575.97,-20.87,341.19,-7.87,100.25,-0.06,-2.19,-0.62,0.09,-0.01,-0.14
13372,19.70,30.38,101575.97,-20.87,341.06,-7.87,100.25,-0.44,-2.25,-0.44,0.10,0.05,-0.05
13422,19.70,30.36,101575.23,-20.81,340.94,-7.94,100.25,0.06,-1.94,-0.50,0.06,-0.05,-0.06
17422,19.67,30.38,101576.17,-20.89,346.00,-7.00,100.94,-1.19,-0.75,0.75,-0.17,0.37,0.37
17472,19.67,30.37,101574.95,-20.79,346.00,-7.06,100.94,-0.69,-0.13,0.50,-0.01,0.39,-0.18
17522,19.67,30.37,101574.95,-20.79,346.00,-7.06,100.87,1.81,0.88,-0.62,-0.35,-0.21,0.34
17572,19.67,30.36,101574.78,-20.78,346.06,-7.00,100.87,-0.56,1.25,0.56,0.19,0.04,0.19
17622,19.67,30.36,101574.78,-20.78,346.12,-7.00,100.87,0.75,-0.06,-0.13,-0.04,-0.03,0.30
17672,19.67,30.36,101573.36,-20.66,346.12,-7.00,100.75,-0.13,0.13,0.31,-0.01,-0.04,0.56
17722,19.67,30.36,101573.36,-20.66,346.12,-7.06,100.50,0.62,1.19,0.44,-0.02,-0.19,0.38
17772,19.67,30.35,101574.95,-20.79,346.25,-7.06,100.50,1.19,1.75,0.19,0.38,-0.38,0.62
17822,19.67,30.35,101574.95,-20.79,346.19,-7.06,100.50,-0.50,-2.50,0.00,-0.20,-0.36,-0.64
