temperature,humidity,pressure,altitude,absolute_orientation[0],absolute_orientation[1],absolute_orientation[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],linear_acceleration[0],linear_acceleration[1],linear_acceleration[2],acceleration_magnitude,angular_velocity_magnitude,pitch,roll,jerk[0],jerk[1],jerk[2],jerk_magnitude
20.07,32.13,101568.25,-20.23,0.0,-7.0,96.62,0.06,0.25,-0.13,0.03,0.23,-0.13,0.2658947160061666,0.28809720581775866,1.045158396501025,-2.9147938055359073,1.5,2.500000000000001,-7.000000000000001,7.582875444051552
20.06,32.13,101565.41,-20.0,0.0,-7.0,96.62,0.13,0.31,0.06,0.02,0.25,-0.1,0.26999999999999996,0.34146742157927745,1.1834797259062433,-2.9441970937399127,-0.4999999999999999,0.9999999999999994,1.5,1.8708286933869704
20.06,32.13,101565.41,-20.0,0.0,-7.0,96.62,0.13,0.37,0.25,0.06,0.21,-0.02,0.21931712199461306,0.4650806381693394,1.2782671246748516,-1.892546881191539,1.9999999999999996,-2.0000000000000004,4.0,4.898979485566356
0.0,0.0,0.0,0.0,355.62,-7.44,96.37,0.81,1.5,0.0,-0.23,0.0,0.42,0.47885279575251516,1.7047287174210448,0.0,0.5010133868035895,-14.500000000000002,-10.5,22.0,28.36370920736567
0.0,0.0,0.0,0.0,355.75,-7.44,96.37,-1.25,3.69,-0.06,0.13,0.16,-0.25,0.32403703492039304,3.8964342673783166,0.5164206349708904,-2.662073361597197,18.0,8.0,-33.49999999999999,38.86193510364608
0.0,0.0,0.0,0.0,355.94,-7.44,96.44,2.06,0.37,-0.31,0.3,0.31,1.35,1.417250859939764,2.1157977219006545,0.2205161771721576,-0.21866894587394195,8.499999999999998,7.5,80.0,80.79913365872186
0.0,0.0,0.0,0.0,355.94,-7.44,96.37,2.06,-1.25,-0.06,0.19,0.69,0.47,0.8562125904236634,2.4103319273494264,0.9371511782355658,-0.3841693643925996,-5.499999999999999,18.999999999999996,-44.00000000000001,48.24157957612914
0.0,0.0,0.0,0.0,355.87,-7.44,96.37,-1.12,-0.31,-0.13,-0.1,0.41,-0.13,0.44158804331639234,1.1693587986584786,1.1902643093471776,2.485897027348257,-14.500000000000002,-13.999999999999998,-30.0,36.1420807370024
0.0,0.0,0.0,0.0,355.94,-7.44,96.44,0.75,1.19,0.25,-0.2,-0.05,0.21,0.29427877939124325,1.4286707108357755,-0.17073521147528278,0.7610127542247298,-5.0,-22.999999999999996,16.999999999999996,29.034462281915946
0.0,0.0,0.0,0.0,356.06,-7.44,96.37,-0.31,3.62,0.44,-0.02,0.1,0.0,0.10198039027185571,3.659795076230362,1.373400766945016,1.5707963267948966,9.0,7.500000000000001,-10.5,15.732132722552274
0.0,0.0,0.0,0.0,356.25,-7.37,96.37,0.25,3.12,0.19,0.32,0.24,0.16,0.43081318457076034,3.1357614705203583,0.5908727501454191,-1.1071487177940904,17.0,6.999999999999999,8.0,20.049937655763422
0.0,0.0,0.0,0.0,356.37,-7.37,96.37,0.31,1.56,0.56,0.21,0.17,-0.04,0.27313000567495327,1.6862087652482418,0.6718234609441864,-1.7590178320996674,-5.500000000000001,-3.4999999999999987,-10.0,11.937336386313323
0.0,0.0,0.0,0.0,356.44,-7.31,96.44,-0.13,0.69,-0.06,0.11,-0.07,-0.45,0.46850827100489917,0.7046985170979146,-0.14997193499834813,-2.9018495447193366,-4.999999999999999,-12.0,-20.5,24.27447218787671
0.0,0.0,0.0,0.0,356.5,-7.31,96.5,-0.25,0.19,0.13,-0.18,0.05,-0.43,0.4688283267892417,0.33985290935932855,0.1068520580162843,2.745151370371352,-14.499999999999998,6.0,1.0000000000000009,15.724185193516385
0.0,0.0,0.0,0.0,1.31,-6.94,97.56,2.75,0.75,-1.31,0.06,0.33,0.8,0.8674675786448737,3.1370527569679156,0.3902478862568922,-0.07485984771076686,12.0,14.000000000000002,61.5,64.20475060305117
0.0,0.0,0.0,0.0,1.31,-6.94,97.5,1.5,0.44,0.44,0.0,-0.01,-0.2,0.2002498439450079,1.6239458119038332,-0.04995839572194276,-3.141592653589793,-3.0,-17.0,-50.0,52.896124621752776
0.0,0.0,0.0,0.0,1.31,-6.94,97.5,0.19,-0.13,-0.37,-0.04,0.34,0.53,0.6309516621738943,0.43577517139001853,0.5690933747847419,0.07532889082834011,-2.0,17.5,36.5,40.527768258318886
0.0,0.0,0.0,0.0,1.31,-6.94,97.44,0.0,0.06,-0.13,-0.01,0.4,0.23,0.46151923036857306,0.14317821063276354,1.0485538973182196,0.04345089539153084,1.5,3.0,-15.000000000000002,15.3704261489394
0.0,0.0,0.0,0.0,1.31,-6.94,97.5,0.56,0.13,0.62,0.0,-0.2,-0.16,0.25612496949731395,0.8455175929571188,-0.8960553845713439,-3.141592653589793,0.5,-30.000000000000004,-19.5,35.78407467016578
0.0,0.0,0.0,0.0,1.31,-6.94,97.44,0.62,0.37,0.0,-0.01,0.18,-0.01,0.18055470085267789,0.7220110802473879,1.4923899719029439,2.356194490192345,-0.5,19.0,7.5,20.43281674170255
0.0,0.0,0.0,0.0,1.31,-6.94,97.5,0.06,0.44,0.25,-0.08,0.39,0.18,0.43692104549906957,0.5096076922496363,1.1031012429333522,0.4182243295792291,-3.5000000000000004,10.5,9.5,14.585952145814822
0.0,0.0,0.0,0.0,1.37,-6.94,97.44,0.06,0.75,0.25,-0.03,0.02,-0.07,0.07874007874011811,0.792842985716592,0.25681391742080717,2.7367008673047097,2.5,-18.5,-12.5,22.46664193866097
0.0,0.0,0.0,0.0,1.44,-6.94,97.5,-0.13,0.94,-0.13,-0.13,0.09,-0.16,0.22494443758403987,0.9578100020358944,0.4116246504531369,2.459276098715045,-5.0,3.4999999999999996,-4.5,7.582875444051551
0.0,0.0,0.0,0.0,1.44,-6.94,97.5,0.94,1.0,0.06,-0.03,0.11,0.04,0.12083045973594572,1.3737539808859518,1.1441688336680205,0.6435011087932844,5.0,1.0000000000000002,10.0,11.224972160321824
0.0,0.0,0.0,0.0,1.5,-6.94,97.5,-0.44,1.06,0.0,0.0,0.38,0.19,0.42485291572496003,1.1476933388322859,1.1071487177940904,-0.0,1.5,13.5,7.5,15.5161206491829
0.0,0.0,0.0,0.0,1.56,-6.94,97.5,0.69,0.19,0.37,-0.02,-0.14,-0.2,0.24494897427831783,0.8056674251823763,-0.6083906358419691,3.0419240010986313,-1.0,-26.0,-19.5,32.515380975778214
0.0,0.0,0.0,0.0,355.19,-7.31,98.19,-0.44,-6.25,-0.81,0.13,-0.08,0.35,0.38183766184073564,6.317610307703381,-0.21107700236578172,-0.3556358843007598,7.5,3.0000000000000004,27.5,28.661821295933027
0.0,0.0,0.0,0.0,354.94,-7.25,98.0,-0.69,-5.69,-1.12,0.13,0.21,0.51,0.5666568626602876,5.840085615810782,0.37964917413747895,-0.2495869254369846,0.0,14.499999999999998,8.000000000000002,16.560495161679196
0.0,0.0,0.0,0.0,354.69,-7.19,97.75,-0.13,-6.12,-0.75,0.26,-0.08,0.5,0.5692099788303083,6.167154935624692,-0.14101253751527315,-0.4795192919925962,6.5,-14.499999999999998,-0.5000000000000004,15.898113095584645
0.0,0.0,0.0,0.0,354.5,-7.06,97.44,-0.75,-6.37,-0.94,0.2,0.07,0.73,0.7601315675591956,6.482514944062991,0.0922199800404299,-0.26741079718387356,-3.0,7.500000000000001,11.499999999999998,14.053469322555197
0.0,0.0,0.0,0.0,354.25,-7.0,97.12,-0.62,-5.94,-0.5,0.23,0.05,0.55,0.598247440445841,5.993162771024996,0.08367506533544321,-0.3960814415643074,1.5,-1.0000000000000002,-8.999999999999996,9.178779875342906
0.0,0.0,0.0,0.0,354.0,-7.0,96.87,-0.56,-6.06,-0.13,-0.02,-0.11,0.34,0.35791060336346564,6.087207898536077,-0.3123957541756683,0.05875582271572269,-12.5,-8.0,-10.5,18.179658962697843
0.0,0.0,0.0,0.0,353.75,-6.94,96.81,-2.25,-6.0,-1.37,-0.25,0.85,1.23,1.515882581204758,6.552816188479576,0.5952665119077607,0.2005205496774143,-11.5,48.0,44.49999999999999,66.45675285477014
0.0,0.0,0.0,0.0,353.44,-7.0,96.75,-0.31,-5.94,-0.25,0.9,0.04,-0.32,0.9560334722173697,5.9533351997010895,0.04185175590523464,-1.9124118174427038,57.49999999999999,-40.49999999999999,-77.5,104.6553868656554
0.0,0.0,0.0,0.0,353.19,-7.0,96.75,-2.81,-2.81,0.13,-0.29,0.51,-0.47,0.7517313349861106,3.976065894826191,0.7456287618004713,2.5887514319972538,-59.49999999999999,23.5,-7.499999999999998,64.41079102138087
0.0,0.0,0.0,0.0,353.0,-7.0,96.81,0.31,-3.25,-0.31,-0.14,0.08,-0.03,0.16401219466856726,3.2794359271069773,0.5095318392536393,1.781889660017643,7.499999999999998,-21.5,21.999999999999996,31.662280397975124
0.0,0.0,0.0,0.0,352.94,-7.0,96.75,0.37,-1.0,0.19,0.31,0.02,-1.2,1.2395563722558163,1.0830512453249845,0.016135504864819843,-2.888786361688037,22.5,-3.0,-58.49999999999999,62.749501990055656
0.0,0.0,0.0,0.0,348.06,-7.12,95.87,0.0,-2.56,-0.25,0.0,0.13,-0.13,0.18384776310850237,2.5721780653757236,0.7853981633974483,-3.141592653589793,-15.5,5.5,53.49999999999999,55.970974620780005
0.0,0.0,0.0,0.0,347.94,-7.12,95.87,-0.37,-2.94,-0.5,-0.17,-0.1,-0.45,0.49132473986152986,3.0050790339024362,-0.204963450166993,2.7803888980961116,-8.5,-11.5,-16.0,21.459263733874934
0.0,0.0,0.0,0.0,347.81,-7.12,95.94,0.56,-3.19,-0.69,0.14,0.2,0.0,0.24413111231467408,3.3114649326242307,0.960070362405688,-1.5707963267948966,15.500000000000002,15.000000000000002,22.5,31.1688947510174
0.0,0.0,0.0,0.0,347.69,-7.12,95.94,-0.13,-4.25,-0.37,0.1,0.05,-0.23,0.25573423705088844,4.268055763459517,0.19678303846380535,-2.7314653130483024,-2.0000000000000004,-7.500000000000001,-11.5,13.874436925511608
0.0,0.0,0.0,0.0,347.44,-7.12,95.94,-0.88,-4.31,-0.19,-0.04,0.03,-0.16,0.1676305461424021,4.403021689703561,0.17993436237979715,2.896613990462929,-7.000000000000001,-1.0000000000000002,3.5000000000000004,7.889866919029751
0.0,0.0,0.0,0.0,347.25,-7.12,95.87,-0.5,-4.31,-0.31,0.19,0.11,0.08,0.23366642891095846,4.349965517104704,0.490148083288689,-1.1722738811284763,11.5,4.0,12.0,17.09532099727876
0.0,0.0,0.0,0.0,347.0,-7.12,95.87,-1.87,-4.56,-0.25,-0.02,0.53,-0.1,0.5397221507405454,4.934875884964079,1.3807037591499856,2.9441970937399127,-10.5,21.0,-9.0,25.144581921360317
0.0,0.0,0.0,0.0,346.81,-7.12,95.87,0.13,-3.75,-0.19,0.07,-0.13,0.02,0.1489966442575134,3.757060020814147,-1.0603015698970635,-1.2924966677897853,4.5,-33.0,6.0,33.84154251803543
0.0,0.0,0.0,0.0,346.62,-7.12,95.81,-0.81,-3.81,-0.25,0.02,0.07,0.07,0.10099504938362078,3.903165382096946,0.7657852910598825,-0.27829965900511133,-2.5,10.0,2.5,10.606601717798213
0.0,0.0,0.0,0.0,346.37,-7.12,95.81,0.94,-4.12,-0.56,0.07,-0.26,0.13,0.29899832775452106,4.262815970693551,-1.0543310344500207,-0.49394136891958124,2.5,-16.5,3.0,16.95582495781317
0.0,0.0,0.0,0.0,346.19,-7.19,95.75,-0.37,-4.06,-0.37,0.11,0.08,0.23,0.2672077843177478,4.093580339995784,0.3040558589367266,-0.4461055489434036,1.9999999999999996,17.0,5.0,17.832554500127006
0.0,0.0,0.0,0.0,338.25,-7.25,95.44,-0.13,-0.5,-0.06,0.0,0.09,-0.22,0.23769728648009425,0.5200961449578337,0.388318718172466,-3.141592653589793,-5.5,0.4999999999999997,-22.5,23.16786567640619
0.0,0.0,0.0,0.0,338.25,-7.25,95.44,0.0,-0.31,-0.06,0.0,0.1,-0.18,0.20591260281974,0.3157530680769389,0.507098504392337,-3.141592653589793,0.0,0.5000000000000004,2.0000000000000004,2.0615528128088307
0.0,0.0,0.0,0.0,338.25,-7.25,95.5,0.0,-0.44,-0.13,0.0,0.08,-0.12,0.14422205101855956,0.45880278987817846,0.5880026035475676,-3.141592653589793,0.0,-1.0000000000000002,3.0,3.1622776601683795
0.0,0.0,0.0,0.0,338.25,-7.25,95.5,0.0,-0.31,-0.13,0.0,0.06,-0.14,0.15231546211727817,0.3361547262794322,0.4048917862850834,-3.141592653589793,0.0,-1.0000000000000002,-1.0000000000000009,1.4142135623730958
0.0,0.0,0.0,0.0,338.25,-7.25,95.5,-0.06,-0.06,-0.06,0.01,0.08,-0.12,0.14456832294800961,0.10392304845413264,0.5864066432194588,-3.058451421701352,0.5,1.0000000000000002,1.0000000000000009,1.5000000000000007
0.0,0.0,0.0,0.0,338.25,-7.25,95.56,0.06,-0.5,-0.06,0.01,0.07,-0.1,0.12247448713915891,0.5071488933242386,0.6083906358419691,-3.0419240010986313,0.0,-0.4999999999999997,0.9999999999999994,1.1180339887498942
0.0,0.0,0.0,0.0,338.25,-7.25,95.56,-0.19,-0.06,-0.13,0.02,0.06,-0.09,0.11,0.23790754506740638,0.5769313452364567,-2.922923707715851,0.5,-0.5000000000000004,0.5000000000000004,0.8660254037844392
0.0,0.0,0.0,0.0,338.25,-7.25,95.56,-0.06,0.0,-0.06,0.0,0.05,-0.1,0.1118033988749895,0.08485281374238571,0.4636476090008061,-3.141592653589793,-1.0,-0.4999999999999997,-0.5000000000000004,1.2247448713915892
0.0,0.0,0.0,0.0,338.25,-7.25,95.56,0.06,0.19,0.06,0.0,0.07,-0.11,0.130384048104053,0.2080865204668481,0.5667292175235064,-3.141592653589793,0.0,1.0000000000000002,-0.4999999999999997,1.118033988749895
0.0,0.0,0.0,0.0,338.25,-7.25,95.56,-0.06,0.06,-0.13,0.01,0.07,-0.12,0.1392838827718412,0.15524174696260024,0.5265697293903789,-3.058451421701352,0.5,0.0,-0.4999999999999997,0.7071067811865474
0.0,0.0,0.0,0.0,338.25,-7.25,95.62,-0.13,0.06,0.06,0.01,0.1,-0.08,0.1284523257866513,0.15524174696260024,0.8922706925033231,-3.017237659043032,0.0,1.5,1.9999999999999996,2.4999999999999996
0.0,0.0,0.0,0.0,338.25,-7.25,95.75,-0.19,0.0,-0.06,0.01,0.11,-0.12,0.16309506430300091,0.19924858845171275,0.7402239482148008,-3.058451421701352,0.0,0.4999999999999997,-1.9999999999999996,2.06155281280883
