3051,19.83,31.85,101564.28,-19.90,0.00,-6.87,91.62,-0.06,0.00,0.00,0.00,0.20,0.00
3101,19.84,31.90,101563.47,-19.84,0.00,-6.87,91.62,0.00,-0.06,0.00,0.03,0.19,0.02
3151,19.84,31.90,101563.47,-19.84,0.00,-6.87,91.62,-0.06,-0.06,-0.06,0.01,0.23,0.01
3201,19.84,31.94,101561.72,-19.69,0.00,-6.87,91.62,-0.06,0.13,-0.06,0.01,0.22,0.01
3251,19.84,31.94,101561.72,-19.69,0.00,-6.87,91.62,-0.19,0.06,0.00,-0.02,0.21,0.02
3300,19.84,31.98,101562.91,-19.79,0.00,-6.87,91.62,0.13,0.06,0.00,0.02,0.19,0.00
3351,19.84,31.98,101562.91,-19.79,0.00,-6.87,91.62,0.06,0.06,0.00,0.01,0.22,0.00
3401,19.84,32.04,101559.91,-19.54,0.00,-6.87,91.62,0.06,0.19,0.06,0.01,0.22,0.03
3451,19.84,32.04,101559.91,-19.54,0.00,-6.87,91.62,0.13,0.00,-0.06,-0.01,0.20,0.00
3501,19.84,32.04,101563.66,-19.85,0.00,-6.87,91.62,0.00,0.06,0.00,0.01,0.20,0.01
4551,19.85,32.37,101562.63,-19.77,0.00,-6.87,91.62,-0.06,0.13,0.06,0.01,0.20,0.04
4601,19.85,32.37,101562.63,-19.77,0.00,-6.87,91.62,0.06,0.00,-0.06,0.00,0.20,0.03
4651,19.85,32.37,101562.05,-19.72,0.00,-6.87,91.62,-0.13,0.06,0.00,0.01,0.22,0.02
4701,19.85,32.37,101562.05,-19.72,0.00,-6.87,91.62,-0.06,-0.13,0.13,0.02,0.20,0.00
4751,19.85,32.39,101563.36,-19.83,0.00,-6.87,91.62,-0.06,0.00,-0.13,0.00,0.20,0.00
4801,19.85,32.39,101563.36,-19.83,0.00,-6.87,91.62,0.00,0.00,0.19,0.01,0.18,0.00
4851,19.85,32.43,101565.11,-19.97,0.00,-6.87,91.62,-0.13,0.00,0.00,0.03,0.21,0.03
4901,19.85,32.43,101565.11,-19.97,0.00,-6.87,91.62,-0.06,0.00,-0.13,0.01,0.20,0.01
4951,19.86,32.37,101563.94,-19.87,0.00,-6.87,91.62,0.06,-0.19,0.06,0.01,0.19,0.02
5001,19.86,32.37,101563.94,-19.87,0.00,-6.87,91.62,-0.06,0.19,0.06,0.01,0.21,0.02
5051,19.86,32.40,101564.61,-19.93,0.00,-6.87,91.62,0.13,0.19,-0.06,0.01,0.20,0.00
8101,nan,nan,nan,nan,0.06,-6.94,91.44,-0.19,0.25,0.00,0.55,0.35,0.35
8151,nan,nan,nan,nan,0.06,-6.94,91.44,0.06,0.06,0.00,-0.60,0.38,0.15
8201,nan,nan,nan,nan,0.06,-6.94,91.44,-0.06,1.06,0.06,-0.04,0.33,0.25
8251,nan,nan,nan,nan,0.06,-6.94,91.44,-0.06,-0.13,0.06,-0.02,0.24,0.00
8301,nan,nan,nan,nan,0.06,-6.94,91.44,0.00,-0.19,-0.06,0.05,0.20,0.00
8351,nan,nan,nan,nan,0.06,-6.94,91.44,-0.19,-0.44,0.06,-0.05,0.28,0.04
8401,nan,nan,nan,nan,0.06,-6.94,91.44,0.06,-0.06,-0.13,0.00,0.24,0.00
8451,nan,nan,nan,nan,0.06,-6.94,91.44,0.06,0.50,0.13,-0.03,0.19,-0.12
8501,nan,nan,nan,nan,0.06,-6.94,91.44,0.13,0.00,0.13,0.03,0.23,-0.10
8551,nan,nan,nan,nan,0.06,-6.94,91.44,-0.06,-0.62,0.00,-0.01,0.19,-0.13
8601,nan,nan,nan,nan,0.06,-6.94,91.44,-0.06,-0.81,-0.06,-0.06,0.19,-0.08
12701,nan,nan,nan,nan,1.25,-7.00,91.12,-0.13,2.31,0.13,0.32,0.28,-0.13
12751,nan,nan,nan,nan,1.19,-7.06,91.12,0.88,-2.81,0.25,-0.16,0.30,0.50
12801,nan,nan,nan,nan,1.06,-7.06,91.00,0.62,-2.37,0.69,-0.15,0.06,0.37
12851,nan,nan,nan,nan,0.94,-7.06,91.00,0.00,-2.44,0.00,0.28,0.15,0.33
12901,nan,nan,nan,nan,0.75,-7.06,91.00,0.19,-3.31,-0.25,-0.39,-0.03,0.44
12951,nan,nan,nan,nan,0.62,-7.12,90.94,-0.44,-1.94,0.06,0.01,0.14,0.27
13001,nan,nan,nan,nan,0.56,-7.06,91.00,-1.00,-1.62,-0.19,-0.03,0.19,-0.17
13051,nan,nan,nan,nan,0.50,-7.06,91.00,-0.75,-1.06,-0.69,-0.26,0.47,0.51
13101,nan,nan,nan,nan,0.50,-7.06,91.00,1.37,-0.13,-0.50,0.31,-0.15,0.29
13151,nan,nan,nan,nan,0.50,-7.06,91.00,-0.88,-0.56,-0.69,-0.04,-0.01,-0.17
13201,nan,nan,nan,nan,0.50,-7.06,91.06,-0.19,-0.75,-0.37,0.01,0.51,0.24
13251,nan,nan,nan,nan,0.44,-7.06,91.00,1.56,-0.25,0.62,0.18,0.25,-0.07
16701,nan,nan,nan,nan,355.69,-7.25,93.19,-0.31,-1.19,-0.19,0.00,0.20,-0.19
16751,nan,nan,nan,nan,355.69,-7.25,93.19,-0.13,-0.06,-0.06,0.01,0.18,-0.16
16801,nan,nan,nan,nan,355.69,-7.25,93.25,0.31,0.50,-0.13,0.04,0.22,-0.11
16851,nan,nan,nan,nan,355.69,-7.25,93.25,0.25,1.06,0.06,0.09,0.14,-0.18
16901,nan,nan,nan,nan,355.81,-7.25,93.25,0.62,1.12,0.06,0.00,0.10,-0.18
16951,nan,nan,nan,nan,355.81,-7.25,93.31,-0.06,0.94,-0.19,-0.06,0.14,-0.17
17000,nan,nan,nan,nan,355.87,-7.25,93.31,-0.37,1.12,-0.06,-0.15,0.26,-0.17
17051,nan,nan,nan,nan,355.94,-7.25,93.31,0.06,1.25,0.06,0.22,0.18,0.02
