temperature,humidity,pressure,altitude,absolute_orientation[0],absolute_orientation[1],absolute_orientation[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],linear_acceleration[0],linear_acceleration[1],linear_acceleration[2],acceleration_magnitude,angular_velocity_magnitude,pitch,roll,jerk[0],jerk[1],jerk[2],jerk_magnitude
0.0,0.0,0.0,0.0,359.5,-7.06,99.37,0.62,-2.81,-0.06,1.67,-0.34,-1.14,2.050390206765532,2.878211250064873,-0.16659158927983259,-2.169772426753657,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,359.31,-7.06,99.37,-0.31,-3.62,-0.31,-1.12,-0.06,-0.17,1.1344161493913951,3.6464503287443804,-0.052915334031115105,1.7214322350920823,-139.5,14.000000000000002,48.49999999999999,148.35262046893544
0.0,0.0,0.0,0.0,359.25,-7.06,99.37,-1.12,0.5,0.19,0.46,0.23,0.06,0.5177837386399847,1.241168803990819,0.4602821324364272,-1.4410937896389846,79.0,14.500000000000002,11.5,81.13877001779113
0.0,0.0,0.0,0.0,359.31,-7.06,99.37,0.56,2.87,0.62,-0.53,0.15,-0.29,0.6224949798994367,2.9891303083003926,0.24336084960634863,2.0714640516696328,-49.5,-4.000000000000001,-17.5,52.65453446760307
0.0,0.0,0.0,0.0,359.5,-7.06,99.44,-0.25,3.69,0.56,-0.06,0.28,0.36,0.46,3.740614922709901,0.6544155622491767,0.16514867741462683,23.5,6.500000000000002,32.49999999999999,40.6294228361664
0.0,0.0,0.0,0.0,359.69,-7.06,99.44,0.0,2.69,0.44,0.31,0.2,0.14,0.39458839313897714,2.7257476038694413,0.5315351471915271,-1.14660191889113,18.5,-4.000000000000001,-10.999999999999998,21.891779278989635
0.0,0.0,0.0,0.0,359.75,-7.06,99.44,0.13,0.37,0.13,-0.08,0.17,0.15,0.24041630560342617,0.41315856520227195,0.7853981633974484,0.48995732625372834,-19.5,-1.5,0.49999999999999906,19.56399754651385
0.0,0.0,0.0,0.0,359.75,-7.06,99.44,0.19,-0.19,0.0,0.05,0.19,-0.05,0.20273134932713294,0.26870057685088805,1.2145165556254367,-2.356194490192345,6.5,0.9999999999999994,-10.0,11.968709203585824
0.0,0.0,0.0,0.0,359.75,-7.06,99.44,0.13,-0.37,-0.06,-0.02,0.13,-0.22,0.25632011235952595,0.39673668849754745,0.5319075922771425,3.050932766389048,-3.5000000000000004,-3.0,-8.499999999999998,9.669539802906856
0.0,0.0,0.0,0.0,0.0,-7.06,98.44,0.06,1.06,0.19,0.02,0.12,0.44,0.4565084884205331,1.078563859954523,0.26599019835800813,-0.04542327942157701,2.0,-0.5000000000000004,33.0,33.06433123473088
