temperature,humidity,pressure,altitude,absolute_orientation[0],absolute_orientation[1],absolute_orientation[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],linear_acceleration[0],linear_acceleration[1],linear_acceleration[2],acceleration_magnitude,angular_velocity_magnitude,pitch,roll,jerk[0],jerk[1],jerk[2],jerk_magnitude
0.0,0.0,0.0,0.0,334.94,-50.06,-149.44,56.69,23.5,7.75,-0.78,-0.45,0.98,1.330901949806972,61.8552228999298,-0.34491487639829915,0.6722471818069639,-15.500000000000002,2.4999999999999996,19.5,25.034975534240093
0.0,0.0,0.0,0.0,338.75,-49.13,-152.56,52.19,25.69,3.0,-0.61,-0.29,0.9,1.1252555265360842,58.24750810120549,-0.2606609599846946,0.5956555153657105,8.500000000000002,8.000000000000002,-3.999999999999998,12.338962679253067
0.0,0.0,0.0,0.0,342.56,-47.94,-155.75,51.88,26.69,-0.69,-0.16,-0.31,0.83,0.9003332716277901,58.34695022021288,-0.35151114444390674,0.19043511541355415,22.499999999999996,-1.0000000000000009,-3.500000000000003,22.79254264008296
0.0,0.0,0.0,0.0,346.5,-46.81,-158.81,51.19,25.94,-1.87,0.25,-0.35,0.71,0.830120473184465,57.417737677480815,-0.43523725472638325,-0.3385556949116842,20.5,-1.999999999999999,-6.0,21.453437952924933
0.0,0.0,0.0,0.0,280.75,-7.56,90.12,5.19,-4.19,-27.87,0.28,-0.23,-0.23,0.42918527467749873,28.65709510749476,-0.5655723094424832,-2.2584675828336263,1.5000000000000013,5.999999999999998,-46.99999999999999,47.405168494585055
0.0,0.0,0.0,0.0,282.19,-6.25,89.87,5.5,-8.31,-26.5,0.39,-0.87,-0.22,0.9784681905918046,28.31176610527856,-1.0954732034905943,-2.0844023315176456,5.499999999999999,-32.0,0.5000000000000004,32.47306576225903
0.0,0.0,0.0,0.0,283.25,-5.19,89.62,3.25,-11.25,-18.31,0.85,-0.44,-0.5,1.0798611021793496,21.73432998737251,-0.41967076534618164,-2.1025203940537023,22.999999999999996,21.5,-14.000000000000002,34.4564943080401
0.0,0.0,0.0,0.0,283.25,-4.94,89.44,-5.12,-9.06,7.06,2.35,2.43,-0.32,3.395555919139015,12.575436374138274,0.7975418054928272,-1.7061341433273058,75.0,143.5,9.0,162.16735183137203
0.0,0.0,0.0,0.0,282.94,-4.94,89.44,6.62,-11.94,0.69,-0.89,-2.06,0.73,2.3597881260825093,13.669824431937668,-1.0612373652788825,0.8838443226100814,-162.0,-224.5,52.5,281.7809432875119
0.0,0.0,0.0,0.0,283.06,-4.94,89.44,0.88,-4.5,-0.5,0.21,0.25,0.33,0.46421977553740645,4.612418020951701,0.5687010691645934,-0.5667292175235064,55.0,115.5,-19.999999999999996,129.48069354154697
0.0,0.0,0.0,0.0,283.37,-4.94,89.44,0.25,1.19,-0.37,-0.39,0.14,0.54,0.6806614430096655,1.2710232098588916,0.20716084666053383,0.625485040239229,-30.0,-5.499999999999999,10.5,32.25678223257862
0.0,0.0,0.0,0.0,284.25,-4.94,89.37,1.12,4.37,-0.81,0.43,0.2,0.01,0.4743416490252569,4.583383030033602,0.43524990697696536,-1.5475447039844337,41.0,3.0,-26.5,48.91063279083598
0.0,0.0,0.0,0.0,284.62,-4.94,89.37,0.75,4.44,-0.06,0.15,0.22,-0.08,0.2780287754891569,4.503298790886521,0.9129077216126866,-2.060753653048625,-14.000000000000002,0.9999999999999994,-4.5,14.739402972983678
0.0,0.0,0.0,0.0,284.94,-4.94,89.44,0.25,5.37,-0.13,-0.15,0.41,-0.12,0.4527692569068708,5.377387841694143,1.1326472962107264,2.2455372690184494,-15.0,9.499999999999998,-1.9999999999999996,17.867568385205637
0.0,0.0,0.0,0.0,285.56,-4.94,89.44,0.56,5.06,-0.19,-0.05,0.34,-0.22,0.40804411526206336,5.094438143701423,0.9849478154404626,2.91811605244916,4.999999999999999,-3.4999999999999973,-5.0,7.889866919029748
0.0,0.0,0.0,0.0,287.06,-5.12,89.69,0.06,0.06,-0.06,-0.07,0.0,-0.03,0.07615773105863909,0.10392304845413264,0.0,1.97568811307998,-1.0000000000000002,-17.0,9.5,19.5
