3430,20.37,29.19,101512.72,-15.62,359.94,-7.31,127.50,0.13,0.13,0.00,0.02,0.00,0.02
3481,20.37,29.19,101512.72,-15.62,359.94,-7.31,127.50,0.06,0.06,-0.13,0.00,-0.05,0.00
3531,20.37,29.20,101511.55,-15.52,359.94,-7.31,127.50,0.00,0.00,0.00,0.00,0.00,0.01
3581,20.37,29.20,101511.32,-15.50,359.94,-7.31,127.50,0.06,-0.13,0.06,0.02,0.01,0.02
3631,20.37,29.20,101511.32,-15.50,359.94,-7.31,127.50,-0.19,-0.06,-0.06,0.02,0.01,0.01
3681,20.37,29.21,101511.65,-15.53,359.94,-7.31,127.50,0.13,-0.06,-0.06,0.01,0.00,0.01
3730,20.37,29.21,101511.65,-15.53,359.94,-7.31,127.50,0.19,0.06,-0.06,-0.01,-0.04,-0.02
3781,20.37,29.21,101511.16,-15.49,359.94,-7.31,127.50,0.06,0.00,0.00,0.00,-0.01,0.01
3831,20.37,29.21,101511.16,-15.49,359.94,-7.31,127.50,-0.19,0.19,0.06,0.02,0.03,0.03
3881,20.37,29.21,101512.65,-15.61,359.94,-7.31,127.50,-0.19,0.19,-0.06,0.00,0.00,0.01
4931,nan,nan,nan,nan,3.00,-7.19,124.37,0.00,0.69,0.37,0.08,0.11,-0.05
4981,nan,nan,nan,nan,3.00,-7.19,124.37,0.00,0.37,0.13,-0.23,0.08,-0.13
5031,nan,nan,nan,nan,3.00,-7.19,124.37,0.06,0.13,0.06,0.24,-0.01,-0.14
5081,nan,nan,nan,nan,3.00,-7.19,124.37,-0.06,-0.56,-0.31,-0.08,0.08,0.01
5131,nan,nan,nan,nan,3.00,-7.19,124.37,-0.19,-0.25,-0.19,-0.09,0.12,0.06
5181,nan,nan,nan,nan,3.00,-7.19,124.37,-0.06,-0.31,-0.31,0.06,0.04,0.03
5231,nan,nan,nan,nan,3.00,-7.25,124.37,0.00,-0.31,-0.13,-0.14,0.02,0.06
5281,nan,nan,nan,nan,3.00,-7.25,124.37,0.06,-0.06,0.06,0.08,-0.02,0.06
5331,nan,nan,nan,nan,3.00,-7.25,124.37,0.13,-0.06,0.00,-0.07,0.02,0.07
5381,nan,nan,nan,nan,3.00,-7.25,124.37,0.00,0.00,0.13,-0.01,0.01,0.06
5431,nan,nan,nan,nan,3.00,-7.25,124.37,-0.19,0.00,0.06,0.07,0.01,0.08
5481,nan,nan,nan,nan,3.00,-7.25,124.37,0.13,-0.06,0.13,-0.02,0.01,0.05
8631,nan,nan,nan,nan,2.44,-7.44,121.81,3.12,5.06,3.81,0.36,0.37,-0.53
8681,nan,nan,nan,nan,2.62,-7.50,121.75,1.06,3.37,3.25,-0.34,0.59,-0.98
8731,nan,nan,nan,nan,2.87,-7.50,121.81,0.00,5.37,2.81,0.27,0.57,-0.89
8781,nan,nan,nan,nan,2.94,-7.50,121.75,0.44,-2.00,-1.25,-0.31,-2.07,0.25
8831,nan,nan,nan,nan,2.94,-7.44,121.81,4.25,2.00,-0.69,-0.63,-1.78,0.70
8881,nan,nan,nan,nan,3.06,-7.44,121.87,-4.44,2.56,3.44,1.17,0.32,0.53
8931,nan,nan,nan,nan,3.12,-7.50,121.87,3.00,1.12,1.06,-0.35,-0.51,-1.09
8981,nan,nan,nan,nan,3.25,-7.44,121.94,-0.19,2.06,2.06,-0.31,0.40,-0.08
9031,nan,nan,nan,nan,3.44,-7.44,122.00,0.56,2.50,1.31,0.57,-0.05,-0.63
9081,nan,nan,nan,nan,3.50,-7.44,122.06,-1.94,1.56,1.87,0.18,0.72,-0.46
9131,nan,nan,nan,nan,3.50,-7.50,122.06,-1.06,0.88,1.25,-0.24,0.55,-0.63
13331,nan,nan,nan,nan,201.94,78.12,-157.31,-25.56,2.69,-1.75,-0.63,0.00,0.17
13381,nan,nan,nan,nan,203.44,78.19,-155.50,-24.37,1.69,-1.25,0.11,0.43,0.46
13431,nan,nan,nan,nan,204.81,78.25,-154.25,-21.81,0.50,0.06,-0.57,0.45,0.30
13481,nan,nan,nan,nan,205.94,78.25,-153.50,-19.56,-1.31,1.44,-0.01,0.34,0.28
13531,nan,nan,nan,nan,206.94,78.19,-153.19,-17.69,-1.25,2.31,-0.58,0.15,0.11
13581,nan,nan,nan,nan,207.81,78.19,-152.94,-17.69,-1.19,2.56,-0.14,0.12,0.13
13631,nan,nan,nan,nan,208.75,78.25,-152.62,-17.12,-0.19,2.19,-0.55,0.00,0.04
13681,nan,nan,nan,nan,209.62,78.25,-152.12,-17.19,0.31,1.62,-0.16,0.04,0.11
13731,nan,nan,nan,nan,210.56,78.31,-151.56,-16.31,0.75,1.25,-0.43,0.10,0.19
13781,nan,nan,nan,nan,211.44,78.37,-150.81,-15.56,0.25,1.25,-0.14,0.11,0.26
13831,nan,nan,nan,nan,212.12,78.44,-150.19,-14.63,-0.31,1.37,-0.38,0.13,0.21
17581,nan,nan,nan,nan,168.50,80.31,-140.06,-0.13,-0.19,0.06,0.00,-0.09,0.02
17631,nan,nan,nan,nan,168.50,80.31,-140.06,-0.31,0.13,0.06,-0.02,-0.09,0.01
17681,nan,nan,nan,nan,168.50,80.31,-140.06,-0.37,-0.06,0.00,0.00,-0.09,0.04
17731,nan,nan,nan,nan,168.50,80.31,-140.06,-0.06,0.06,0.06,0.00,-0.07,0.04
17781,nan,nan,nan,nan,168.50,80.31,-140.06,-0.06,-0.13,0.00,0.00,-0.10,0.00
17831,nan,nan,nan,nan,168.50,80.31,-140.06,0.00,0.06,-0.13,-0.01,-0.08,0.03
17881,nan,nan,nan,nan,168.50,80.31,-140.06,0.19,-0.19,-0.13,0.00,-0.10,0.04
17931,nan,nan,nan,nan,168.50,80.31,-140.06,1.25,0.75,0.00,-0.27,-0.21,-0.24
17981,nan,nan,nan,nan,168.44,80.37,-140.00,1.06,0.56,0.25,0.44,-0.06,0.24
18031,nan,nan,nan,nan,168.31,80.37,-140.12,1.87,-0.75,0.44,-0.11,-0.11,0.10
18081,nan,nan,nan,nan,168.25,80.37,-140.37,0.94,-0.44,-0.69,-0.15,-0.14,-0.08
20981,nan,nan,nan,nan,68.31,26.06,135.31,19.81,-38.69,33.75,-0.94,0.34,0.98
21031,nan,nan,nan,nan,61.81,23.44,134.37,21.06,-41.38,36.50,0.72,0.05,1.28
21081,nan,nan,nan,nan,55.19,20.75,133.50,21.62,-44.31,35.19,0.02,0.62,0.57
21131,nan,nan,nan,nan,48.19,17.94,132.56,23.94,-49.56,34.38,0.81,0.27,0.80
21181,nan,nan,nan,nan,40.56,15.06,131.62,24.31,-53.44,34.63,-0.12,0.45,0.63
21231,181.35,nan,nan,nan,34.31,12.63,130.81,23.69,-54.69,36.38,0.46,0.57,0.52
21281,181.35,nan,nan,nan,26.44,9.50,129.87,23.37,-56.25,36.69,0.09,0.51,0.39
21331,181.35,nan,nan,nan,18.50,6.50,128.87,23.69,-54.25,33.94,-0.23,0.40,-0.08
21381,181.35,nan,nan,nan,11.19,3.62,127.87,23.87,-51.44,26.87,-1.16,0.61,0.08
21431,nan,nan,nan,nan,5.56,1.50,126.56,52.50,-45.94,11.50,-1.16,-11.39,-6.71
21481,nan,nan,nan,nan,359.31,-0.88,124.56,-7.44,-45.38,32.25,-1.10,2.98,1.35
24581,nan,nan,nan,nan,340.19,-5.75,120.19,-0.13,0.00,-0.06,0.10,0.21,0.03
24631,nan,nan,nan,nan,340.19,-5.75,120.19,-0.31,0.13,-0.19,0.11,0.06,-0.01
24681,nan,nan,nan,nan,340.12,-5.75,120.19,-0.06,0.06,-0.06,0.10,-0.09,-0.07
24731,nan,nan,nan,nan,340.12,-5.75,120.19,0.31,-0.13,-0.13,0.10,0.00,-0.06
24781,nan,nan,nan,nan,339.94,-5.75,120.19,0.25,0.13,0.06,0.13,0.12,0.01
24831,nan,nan,nan,nan,339.81,-5.75,120.19,-0.06,0.06,-0.06,0.12,0.09,0.00
24881,nan,nan,nan,nan,339.75,-5.75,120.19,-0.31,0.19,-0.13,0.10,0.18,0.02
24931,nan,nan,nan,nan,339.62,-5.75,120.19,-0.13,0.06,-0.06,0.11,0.00,-0.02
24981,nan,nan,nan,nan,339.62,-5.75,120.19,0.25,0.00,0.06,0.10,-0.10,-0.06
25031,nan,nan,nan,nan,339.56,-5.75,120.19,0.19,-0.06,0.06,0.09,-0.13,-0.11
25081,nan,nan,nan,nan,339.56,-5.75,120.19,0.13,-0.06,0.00,0.10,0.09,-0.01
25131,nan,nan,nan,nan,339.56,-5.75,120.19,-0.31,0.19,0.06,0.13,0.18,0.04
28331,nan,nan,nan,nan,338.69,-5.75,120.19,0.25,0.13,0.06,0.08,-0.16,-0.11
