3264,19.92,30.56,101517.58,-16.02,0.00,-7.06,95.87,-0.13,0.06,-0.06,0.03,0.13,0.00
3314,19.92,30.59,101516.81,-15.96,0.00,-7.06,95.87,0.00,-0.19,0.13,0.01,0.13,0.00
3364,19.92,30.59,101516.81,-15.96,0.00,-7.06,95.87,0.31,-0.13,0.00,0.03,0.09,0.01
3414,19.92,30.68,101515.06,-15.81,0.00,-7.06,95.87,0.06,0.00,0.00,0.01,0.15,0.01
3464,19.92,30.68,101515.06,-15.81,0.00,-7.06,95.87,-0.13,0.06,0.06,0.02,0.24,0.05
3514,19.92,30.70,101514.66,-15.78,0.00,-7.06,95.87,-0.06,0.06,-0.06,0.02,0.21,0.06
3564,19.92,30.70,101514.66,-15.78,0.00,-7.06,95.87,0.13,-0.13,-0.13,0.02,0.14,0.05
3614,19.92,30.76,101514.59,-15.77,0.00,-7.06,95.87,0.25,0.00,0.06,0.01,0.16,0.05
3664,19.92,30.76,101514.59,-15.77,0.00,-7.06,95.87,0.00,0.06,-0.06,0.03,0.17,0.03
3714,19.93,30.81,101515.96,-15.89,0.00,-7.06,95.87,-0.13,0.13,0.00,0.04,0.21,0.04
4814,nan,nan,nan,nan,0.56,-7.31,94.19,38.56,-2.19,-7.00,-4.22,-3.36,1.21
4864,nan,nan,nan,nan,0.94,-7.06,93.50,0.00,7.00,2.56,0.08,0.15,0.26
4914,nan,nan,nan,nan,1.12,-7.19,93.50,0.69,2.12,-1.62,1.85,-0.80,-0.66
4964,nan,nan,nan,nan,1.19,-7.12,93.50,-0.62,-0.75,-0.56,-0.45,-0.80,0.05
5014,nan,nan,nan,nan,1.19,-7.12,93.50,0.62,0.44,-0.13,-1.36,-0.28,0.07
5064,nan,nan,nan,nan,1.25,-7.12,93.50,-0.06,0.37,1.12,1.07,0.00,0.11
5114,nan,nan,nan,nan,1.25,-7.12,93.50,-1.19,-0.44,-1.06,0.58,0.24,-0.09
5164,nan,nan,nan,nan,1.19,-7.12,93.50,-0.19,-0.37,-0.25,-0.74,0.30,0.04
5214,nan,nan,nan,nan,1.19,-7.12,93.50,0.69,0.06,0.56,0.44,0.15,0.10
5264,nan,nan,nan,nan,1.19,-7.12,93.50,-1.06,-0.56,-0.37,0.18,0.29,0.10
5314,nan,nan,nan,nan,1.19,-7.12,93.50,0.00,0.00,0.25,-0.19,0.13,0.06
8514,nan,nan,nan,nan,5.00,-6.44,90.12,-0.56,-0.44,0.31,0.59,-0.19,1.09
8564,nan,nan,nan,nan,4.87,-6.44,90.12,1.87,-1.06,0.25,-0.47,-0.39,0.41
8614,nan,nan,nan,nan,4.94,-6.44,90.12,-1.50,1.81,-0.37,0.15,0.88,0.49
8664,nan,nan,nan,nan,5.12,-6.44,90.12,0.06,5.25,0.31,0.23,0.22,0.18
8714,nan,nan,nan,nan,5.44,-6.44,90.12,1.94,7.25,0.94,-0.25,0.20,-0.65
8764,nan,nan,nan,nan,5.75,-6.50,90.12,0.88,7.12,-0.13,0.16,0.51,-0.71
8814,nan,nan,nan,nan,6.06,-6.50,90.19,-1.87,5.75,0.56,0.38,0.18,-0.85
8864,nan,nan,nan,nan,6.31,-6.50,90.19,0.62,4.62,-0.62,-0.20,0.00,-0.58
8914,nan,nan,nan,nan,6.50,-6.50,90.31,0.13,3.81,0.25,0.00,0.22,-0.70
8964,nan,nan,nan,nan,6.62,-6.56,90.75,-0.56,3.69,0.25,0.03,0.22,-0.71
9014,nan,nan,nan,nan,6.81,-6.50,91.00,-0.13,3.00,0.50,0.07,-0.20,-0.71
13114,nan,nan,nan,nan,56.81,-3.25,-112.44,7.56,4.37,12.88,-2.10,0.33,-0.33
13164,nan,nan,nan,nan,55.44,-2.37,-112.87,8.38,10.06,17.69,-0.36,-0.24,-0.80
13214,nan,nan,nan,nan,53.94,-1.44,-113.25,7.37,7.25,17.87,0.88,-0.54,-0.77
13264,nan,nan,nan,nan,53.00,-0.62,-113.50,4.19,4.00,12.25,1.06,-0.48,-0.79
13314,nan,nan,nan,nan,52.31,-0.13,-113.75,0.81,0.94,1.62,1.04,-0.77,-0.62
13364,nan,nan,nan,nan,52.00,0.00,-114.06,-2.19,-2.25,-6.12,0.02,-0.58,-0.70
13414,nan,nan,nan,nan,52.56,-0.37,-113.87,-4.12,-2.50,-7.37,-0.62,-0.19,-0.56
13464,nan,nan,nan,nan,52.88,-0.62,-113.69,-3.69,-1.19,-4.81,-0.72,-0.01,-0.20
13514,nan,nan,nan,nan,53.38,-0.94,-113.62,-0.44,-0.37,-0.75,-0.66,0.17,-0.10
13564,nan,nan,nan,nan,53.81,-1.25,-113.87,2.31,0.81,2.44,-0.34,-0.19,-0.42
13614,nan,nan,nan,nan,53.81,-1.25,-114.19,2.25,0.94,3.44,-0.05,-0.41,-0.48
17514,nan,nan,nan,nan,53.63,-1.81,-116.37,0.00,-0.13,0.00,-0.04,-0.02,-0.08
17564,nan,nan,nan,nan,53.63,-1.81,-116.37,0.06,-0.06,-0.06,-0.03,-0.07,-0.10
17614,nan,nan,nan,nan,53.63,-1.81,-116.37,0.19,-0.13,0.00,-0.04,-0.06,-0.08
17664,nan,nan,nan,nan,53.63,-1.81,-116.37,0.00,0.13,0.00,-0.04,-0.05,-0.08
17714,nan,nan,nan,nan,53.63,-1.81,-116.37,-0.06,0.00,0.00,-0.05,-0.06,-0.09
17764,nan,nan,nan,nan,53.63,-1.81,-116.37,0.00,-0.06,0.00,-0.06,-0.05,-0.09
17814,nan,nan,nan,nan,53.63,-1.81,-116.37,-0.19,0.06,0.06,-0.03,-0.06,-0.08
17864,nan,nan,nan,nan,53.63,-1.81,-116.37,0.06,-0.13,0.13,-0.03,-0.07,-0.08
17914,nan,nan,nan,nan,53.63,-1.81,-116.37,0.06,0.19,-0.06,-0.04,-0.04,-0.05
17964,nan,nan,nan,nan,53.63,-1.81,-116.37,-0.13,0.19,0.06,-0.06,-0.06,-0.09
18014,nan,nan,nan,nan,53.63,-1.81,-116.37,-0.06,0.13,0.06,-0.03,-0.04,-0.10
18064,nan,nan,nan,nan,53.63,-1.81,-116.37,-0.13,-0.19,0.06,-0.05,-0.06,-0.08
20814,nan,nan,nan,nan,53.63,-1.81,-116.37,0.06,0.06,0.25,-0.01,-0.07,-0.10
20864,nan,nan,nan,nan,53.63,-1.81,-116.37,0.00,0.13,0.00,-0.07,-0.06,-0.12
20914,nan,nan,nan,nan,53.63,-1.81,-116.37,-0.06,0.13,0.06,0.02,-0.06,-0.11
20964,nan,nan,nan,nan,53.63,-1.81,-116.37,-0.13,0.13,-0.06,-0.03,-0.07,-0.08
21014,nan,nan,nan,nan,53.63,-1.81,-116.37,-0.13,-0.31,-0.06,-0.06,-0.06,-0.14
21064,nan,nan,nan,nan,53.63,-1.81,-116.37,-0.06,0.06,0.06,-0.07,-0.05,-0.07
21114,nan,nan,nan,nan,53.63,-1.81,-116.37,0.00,0.31,0.44,-0.10,-0.04,-0.07
21164,nan,nan,nan,nan,53.63,-1.81,-116.37,0.00,0.13,0.88,-0.09,-0.17,-0.08
21214,nan,nan,nan,nan,53.56,-1.75,-116.37,-0.44,0.37,1.19,-0.06,-0.03,-0.12
21264,nan,nan,nan,nan,53.44,-1.69,-116.37,0.00,0.62,1.37,-0.03,0.05,-0.08
21314,nan,nan,nan,nan,53.44,-1.62,-116.37,1.00,0.37,1.19,0.00,0.16,-0.08
24464,nan,nan,nan,nan,48.63,-5.25,85.81,-2.56,14.06,-18.81,-0.30,4.09,-0.43
24514,nan,nan,nan,nan,49.31,-5.31,85.19,12.44,13.00,-1.50,-7.48,-2.97,1.70
24564,nan,nan,nan,nan,50.31,-5.19,85.37,6.31,17.00,-2.19,-2.42,-0.62,0.22
24614,nan,nan,nan,nan,50.81,-5.31,85.31,-0.37,17.81,-3.62,-0.62,0.06,-0.61
24664,nan,nan,nan,nan,51.19,-5.31,85.31,2.94,14.69,0.81,0.60,0.31,-0.48
24714,nan,nan,nan,nan,51.38,-5.31,85.31,0.88,10.31,-0.44,-0.22,0.19,-0.15
24764,nan,nan,nan,nan,51.50,-5.31,85.31,-0.81,9.63,-0.50,-0.39,0.23,0.00
24814,nan,nan,nan,nan,51.56,-5.37,85.31,-0.06,7.62,-0.75,-0.13,0.19,-0.43
24864,nan,nan,nan,nan,51.56,-5.37,85.37,1.31,4.81,-0.19,-0.18,-0.04,-0.47
24914,nan,nan,nan,nan,51.44,-5.44,85.50,0.75,3.12,-0.06,-0.02,0.07,-0.33
24964,nan,nan,nan,nan,51.25,-5.44,85.56,0.13,1.31,0.06,-0.11,0.18,-0.29
28064,nan,nan,nan,nan,49.13,-6.56,87.50,-0.06,-0.19,-0.06,-0.04,0.04,-0.09
28114,nan,nan,nan,nan,49.13,-6.56,87.50,0.00,-0.06,0.13,-0.06,0.03,-0.11
