3254,20.05,30.96,101514.04,-15.73,359.94,-6.94,104.62,-0.06,0.13,0.00,0.00,0.02,0.02
3304,20.05,30.96,101516.20,-15.91,359.94,-6.94,104.62,-0.06,0.00,-0.13,0.00,0.04,0.00
3354,20.05,30.96,101516.20,-15.91,359.94,-6.94,104.62,-0.06,-0.06,0.06,0.00,0.01,0.02
3404,20.05,31.00,101516.86,-15.96,359.94,-6.94,104.62,-0.06,0.06,0.00,-0.01,-0.02,0.02
3454,20.05,31.00,101516.86,-15.96,359.94,-6.94,104.62,0.19,0.06,-0.06,0.00,0.02,0.00
3504,20.05,31.02,101517.36,-16.00,359.94,-6.94,104.62,-0.75,0.13,0.19,0.09,0.14,0.04
3554,20.05,31.02,101517.36,-16.00,359.94,-6.94,104.62,-0.37,-0.19,0.19,0.01,0.10,0.10
3604,20.05,31.05,101517.12,-15.98,359.94,-6.94,104.62,0.13,-0.19,-0.06,0.00,-0.06,-0.08
3654,20.05,31.05,101517.12,-15.98,359.94,-6.94,104.62,-0.06,0.25,0.00,0.07,0.04,0.00
3704,20.05,31.05,101517.26,-15.99,359.94,-6.94,104.62,0.00,0.00,0.06,-0.07,0.03,-0.02
4804,20.06,31.14,101518.89,-16.13,0.44,-6.87,103.94,0.50,-0.56,-0.06,-0.03,0.07,-0.20
4854,20.06,31.14,101519.66,-16.19,0.37,-6.87,103.94,-0.44,-0.81,-0.44,-0.02,0.39,-0.61
4904,20.06,31.14,101519.66,-16.19,0.31,-6.87,103.94,-0.56,-0.69,-0.50,-0.04,0.36,-1.27
4954,20.06,31.09,101519.49,-16.18,0.31,-6.87,103.94,0.44,0.25,-0.06,0.17,0.24,-1.21
5004,20.06,31.09,101519.49,-16.18,0.37,-6.81,104.75,-0.06,-0.69,-0.31,-0.20,0.28,-0.78
5054,20.06,31.13,101518.73,-16.12,0.31,-6.87,105.00,-0.25,-0.31,0.00,0.14,0.17,-0.36
5104,20.06,31.13,101518.73,-16.12,0.31,-6.87,105.00,0.00,0.62,0.19,-0.08,0.02,0.02
5154,20.06,31.13,101518.83,-16.13,0.37,-6.87,105.00,-0.06,1.31,0.31,-0.06,0.00,0.15
5204,20.06,31.13,101518.83,-16.13,0.44,-6.81,104.94,0.37,1.81,0.50,0.03,-0.07,0.26
5254,20.06,31.07,101517.73,-16.03,0.56,-6.81,104.94,0.13,2.12,0.56,-0.11,0.00,0.11
5304,20.06,31.07,101517.73,-16.03,0.69,-6.81,104.94,0.19,1.69,0.31,0.11,0.04,0.07
8504,20.08,30.81,101519.49,-16.18,0.56,-6.81,104.81,0.06,0.13,0.00,-0.02,-0.03,0.04
8554,20.08,30.81,101519.49,-16.18,0.56,-6.81,104.81,0.06,-0.13,0.00,0.00,0.00,0.05
8604,20.08,30.79,101519.30,-16.16,0.56,-6.81,104.81,-0.06,0.06,-0.06,-0.01,0.01,0.05
8654,20.08,30.79,101519.30,-16.16,0.56,-6.81,104.81,-0.06,-0.06,0.00,-0.01,0.03,0.04
8704,20.08,30.78,101516.73,-15.95,0.56,-6.81,104.81,-0.06,0.06,0.00,0.00,0.06,0.04
8754,20.08,30.78,101516.73,-15.95,0.56,-6.81,104.81,0.06,0.00,-0.06,0.00,-0.03,0.02
8804,20.08,30.78,101519.39,-16.17,0.56,-6.81,104.81,0.06,0.06,0.00,-0.01,-0.05,0.02
8854,20.08,30.78,101519.39,-16.17,0.56,-6.81,104.81,-0.06,0.06,-0.06,-0.02,0.00,0.03
8904,20.08,30.78,101517.00,-15.97,0.56,-6.81,104.81,0.06,-0.19,-0.06,0.00,0.02,0.03
8954,20.08,30.78,101517.00,-15.97,0.56,-6.81,104.81,-0.06,0.00,-0.06,-0.01,-0.01,0.04
9004,nan,nan,nan,nan,0.94,-6.81,104.50,-6.12,21.56,9.56,6.66,6.12,1.81
13154,nan,nan,nan,nan,1.25,-7.00,104.19,0.06,-0.06,0.06,0.01,-0.02,0.03
13204,nan,nan,nan,nan,1.25,-7.00,104.19,0.06,0.00,0.00,0.00,0.01,0.05
13254,nan,nan,nan,nan,1.25,-7.00,104.19,-0.06,0.00,0.00,0.01,0.10,0.04
13304,nan,nan,nan,nan,1.25,-7.00,104.19,-0.25,0.19,0.06,0.00,0.08,0.08
13354,nan,nan,nan,nan,1.25,-7.00,104.19,0.00,0.00,0.00,0.00,-0.10,0.02
13404,nan,nan,nan,nan,1.25,-7.00,104.19,0.19,0.13,-0.06,-0.02,-0.06,0.03
13454,nan,nan,nan,nan,1.25,-7.00,104.19,0.06,0.13,-0.06,0.01,0.03,0.04
13504,nan,nan,nan,nan,1.25,-7.00,104.19,-0.06,0.06,0.06,0.03,0.04,0.07
13554,nan,nan,nan,nan,1.25,-7.00,104.19,-0.06,-0.37,-0.13,-0.02,0.01,0.10
13604,nan,nan,nan,nan,1.25,-7.00,104.19,0.25,0.13,0.00,-0.01,0.00,0.08
13654,nan,nan,nan,nan,1.25,-7.00,104.19,0.13,-0.06,-0.06,0.04,-0.08,0.06
17554,nan,nan,nan,nan,2.19,-9.50,103.44,-45.75,-43.69,27.12,0.83,-1.79,-4.66
17604,nan,nan,nan,nan,357.75,-11.19,104.00,-20.06,-57.44,31.62,3.96,2.11,-1.89
17654,nan,nan,nan,nan,350.94,-14.56,103.62,8.56,-75.81,62.44,0.54,-10.20,-2.61
17704,nan,nan,nan,nan,342.87,-18.69,103.87,-21.00,-73.50,79.56,1.57,0.43,0.78
17754,nan,nan,nan,nan,334.31,-23.69,103.81,-18.06,-62.00,97.44,1.17,-0.08,-0.01
17804,nan,nan,nan,nan,325.94,-29.25,104.19,-23.06,-43.63,109.37,0.85,-0.39,1.42
17854,nan,nan,nan,nan,319.19,-34.56,105.12,-10.19,-7.19,113.81,1.31,0.03,0.69
17904,nan,nan,nan,nan,312.87,-39.94,107.25,-25.94,4.31,114.94,0.91,1.59,-0.29
17954,nan,nan,nan,nan,306.31,-45.31,110.31,-21.75,2.00,118.50,1.59,1.88,-1.98
18004,nan,nan,nan,nan,299.81,-50.69,112.81,-11.19,-14.31,111.75,3.91,-0.51,-2.27
18054,nan,nan,nan,nan,292.62,-55.94,115.50,-23.25,-24.25,112.25,1.35,0.35,0.12
22154,nan,nan,nan,nan,277.75,-77.75,-49.63,15.13,-2.31,0.88,-0.20,-0.04,0.23
22204,nan,nan,nan,nan,278.44,-77.75,-49.94,16.06,-1.50,-0.37,-0.15,-0.09,-0.05
22254,nan,nan,nan,nan,279.19,-77.75,-50.13,16.00,-3.31,-1.62,-0.14,-0.23,-0.04
22304,nan,nan,nan,nan,280.06,-77.69,-49.63,15.13,-4.44,-1.50,-0.22,-0.31,0.21
22354,nan,nan,nan,nan,280.81,-77.62,-49.06,15.75,-3.06,-0.25,-0.21,-0.24,0.26
22404,nan,nan,nan,nan,281.56,-77.62,-49.06,16.94,-1.44,0.31,-0.22,-0.13,0.12
22454,nan,nan,nan,nan,282.31,-77.56,-49.56,17.25,-2.00,-0.37,-0.15,-0.06,-0.08
22504,nan,nan,nan,nan,283.12,-77.50,-49.81,17.31,-3.62,-1.37,-0.05,-0.11,0.00
22554,nan,nan,nan,nan,284.00,-77.44,-49.69,18.50,-3.94,-1.69,-0.03,-0.15,0.15
22604,nan,nan,nan,nan,284.94,-77.44,-49.63,20.06,-3.25,-1.19,-0.04,-0.18,0.15
