temperature,humidity,pressure,altitude,absolute_orientation[0],absolute_orientation[1],absolute_orientation[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],linear_acceleration[0],linear_acceleration[1],linear_acceleration[2],acceleration_magnitude,angular_velocity_magnitude,pitch,roll,jerk[0],jerk[1],jerk[2],jerk_magnitude,fall
0.0,0.0,0.0,0.0,337.62,-7.0,90.75,-0.19,-1.87,0.0,0.03,0.04,0.08,0.094339811320566,1.8796276226955169,0.4378564990617796,-0.3587706702705722,1.5,-0.5000000000000001,5.5,5.722761571129799,0
0.0,0.0,0.0,0.0,337.56,-7.0,90.75,-0.06,-1.31,-0.13,0.05,0.06,0.05,0.092736184954957,1.3178011989674316,0.7036389513047352,-0.7853981633974483,1.0000000000000002,0.9999999999999998,-1.5,2.0615528128088303,0
0.0,0.0,0.0,0.0,337.5,-7.0,90.75,-0.06,-1.19,0.0,0.04,0.03,0.02,0.053851648071345,1.1915116449284078,0.5908727501454191,-1.1071487177940904,-0.5000000000000001,-1.5,-1.5,2.179449471770337,0
0.0,0.0,0.0,0.0,337.44,-7.0,90.75,-0.13,-1.06,0.0,-0.01,0.08,0.0,0.0806225774829855,1.0679419459877022,1.446441332248135,1.5707963267948966,-2.5,2.5,-1.0,3.6742346141747673,0
0.0,0.0,0.0,0.0,337.44,-7.0,90.69,-0.13,-0.5,-0.06,0.0,0.06,-0.06,0.0848528137423857,0.5200961449578337,0.7853981633974483,-3.141592653589793,0.5,-1.0000000000000002,-3.0,3.2015621187164243,0
0.0,0.0,0.0,0.0,337.44,-7.0,90.69,0.0,-0.06,0.13,0.03,0.05,-0.07,0.091104335791443,0.1431782106327635,0.5809535541451197,-2.7367008673047097,1.5,-0.4999999999999997,-0.5000000000000004,1.6583123951777,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.62,0.06,-0.06,-0.06,0.01,0.07,-0.11,0.1307669683062202,0.1039230484541326,0.5648668792876635,-3.050932766389048,-0.9999999999999998,1.0000000000000002,-2.0,2.449489742783178,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.62,0.0,-0.13,0.0,0.01,0.05,-0.14,0.1489966442575134,0.13,0.3422187724218533,-3.070285188804503,0.0,-1.0000000000000002,-1.5000000000000009,1.8027756377319957,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.62,0.13,-0.37,-0.06,0.0,0.07,-0.06,0.0921954445729288,0.3967366884975474,0.8621700546672264,-3.141592653589793,-0.5,1.0000000000000002,4.000000000000001,4.153311931459038,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.62,-0.06,-0.13,0.06,0.01,0.06,-0.13,0.1435270009440732,0.1552417469626002,0.4312864636835114,-3.064820762320015,0.5,-0.5000000000000004,-3.5000000000000004,3.5707142142714257,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.62,-0.13,0.06,-0.06,0.01,0.07,-0.14,0.1568438714135812,0.1552417469626002,0.4626305723645086,-3.070285188804503,0.0,0.5000000000000004,-0.5000000000000004,0.7071067811865481,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.62,-0.06,0.19,-0.06,0.0,0.08,-0.16,0.1788854381999831,0.2080865204668481,0.4636476090008061,-3.141592653589793,-0.5,0.4999999999999997,-0.9999999999999994,1.2247448713915885,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.62,0.13,0.37,0.0,0.04,0.07,-0.14,0.1615549442140351,0.3921734310225515,0.4481390805593536,-2.863292994584682,2.0,-0.4999999999999997,0.9999999999999994,2.29128784747792,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.62,-0.06,0.25,0.0,0.01,0.04,-0.13,0.1363818169698585,0.2570992026436488,0.2976707924097559,-3.064820762320015,-1.5,-1.5000000000000002,0.5000000000000004,2.179449471770337,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.62,-0.13,-0.06,0.06,0.02,0.05,-0.1,0.1135781669160054,0.1552417469626002,0.4558497508937679,-2.9441970937399127,0.5,0.5000000000000001,1.5,1.6583123951777,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.62,-0.06,-0.06,0.13,-0.01,0.07,-0.13,0.1479864858694874,0.1552417469626002,0.4927110053290373,3.064820762320015,-1.5,1.0000000000000002,-1.5,2.345207879911715,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.62,-0.19,-0.06,0.0,0.0,0.05,-0.13,0.1392838827718412,0.1992485884517127,0.3671738338182192,-3.141592653589793,0.5,-1.0000000000000002,0.0,1.1180339887498951,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.81,0.0,0.19,0.13,0.02,0.07,-0.09,0.1157583690279022,0.2302172886644267,0.6493990600190357,-2.922923707715851,1.0,1.0000000000000002,2.0000000000000004,2.4494897427831783,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.81,-0.06,0.31,-0.06,0.01,0.07,-0.05,0.0866025403784438,0.3214031735997639,0.9412426501133474,-2.9441970937399127,-0.5,0.0,2.0,2.06155281280883,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.81,0.06,0.06,0.06,0.0,0.06,-0.06,0.0848528137423857,0.1039230484541326,0.7853981633974483,-3.141592653589793,-0.5,-0.5000000000000004,-0.4999999999999997,0.8660254037844388,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.81,-0.06,-0.06,0.06,0.01,0.04,-0.02,0.0458257569495584,0.1039230484541326,1.0610566479633896,-2.677945044588987,0.5,-0.9999999999999998,2.0,2.2912878474779195,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.81,-0.13,0.13,0.06,-0.02,0.08,-0.03,0.0877496438739212,0.1933907960581371,1.1473654948724756,2.5535900500422257,-1.5,2.0,-0.4999999999999999,2.549509756796392,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.81,-0.06,-0.13,0.06,0.01,0.07,-0.06,0.092736184954957,0.1552417469626002,0.8553940072746847,-2.976443976175166,1.5,-0.4999999999999997,-1.5,2.179449471770337,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.81,0.06,0.25,-0.06,0.0,0.03,-0.09,0.0948683298050513,0.2640075756488817,0.3217505543966422,-3.141592653589793,-0.5,-2.0000000000000004,-1.5,2.5495097567963927,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.81,0.13,0.19,-0.06,0.02,0.05,-0.1,0.1135781669160054,0.2379075450674063,0.4558497508937679,-2.9441970937399127,1.0,1.0000000000000002,-0.5000000000000004,1.5000000000000002,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.81,0.0,0.06,0.0,0.02,0.05,-0.09,0.1048808848170151,0.06,0.4969324907792199,-2.922923707715851,0.0,0.0,0.5000000000000004,0.5000000000000004,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.81,0.13,-0.19,0.0,0.02,0.05,-0.08,0.0964365076099295,0.2302172886644267,0.545067543211281,-2.896613990462929,0.0,0.0,0.4999999999999997,0.4999999999999997,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.81,0.0,-0.06,-0.06,0.01,0.05,-0.09,0.103440804327886,0.0848528137423857,0.5044982315779147,-3.0309354324158977,-0.5,0.0,-0.4999999999999997,0.7071067811865474,0
0.0,0.0,0.0,0.0,337.44,-6.94,91.94,-0.19,-0.06,0.0,0.0,0.05,-0.06,0.0781024967590665,0.1992485884517127,0.6947382761967033,-3.141592653589793,-0.5,0.0,1.5,1.5811388300841898,0
