temperature,humidity,pressure,altitude,absolute_orientation[0],absolute_orientation[1],absolute_orientation[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],linear_acceleration[0],linear_acceleration[1],linear_acceleration[2],acceleration_magnitude,angular_velocity_magnitude,pitch,roll,jerk[0],jerk[1],jerk[2],jerk_magnitude,fall
19.73,30.51,101565.3,-19.99,344.81,-6.94,90.5,-1.31,-18.44,0.0,0.13,0.22,-0.42,0.4916299421312741,18.486473433297117,0.4639578388660929,-2.841421482759681,15.5,-4.5,-5.499999999999999,17.051392904979934,0
19.73,30.51,101565.3,-19.99,344.19,-6.94,90.5,-0.25,-9.31,0.19,-0.16,0.23,-0.22,0.3562302626111375,9.315293876201652,0.701873917105873,2.51279636717436,-14.500000000000002,0.5000000000000004,9.999999999999998,17.621010186706094,0
19.73,30.56,101563.48,-19.84,344.0,-6.94,90.44,0.25,1.31,0.19,-0.22,0.28,-0.18,0.3989987468652001,1.3471080134866693,0.7778601894147424,2.256525837701183,-3.0,2.500000000000001,2.0000000000000004,4.387482193696062,0
19.73,30.56,101563.48,-19.87,344.25,-7.0,90.5,0.81,9.63,0.25,-0.11,0.32,-0.23,0.4091454509095756,9.667238488834338,0.8980574865562122,2.6954871046463897,5.5,1.999999999999999,-2.500000000000001,6.363961030678928,0
19.73,30.54,101563.84,-19.87,344.87,-7.06,90.62,1.06,15.81,0.25,-0.27,0.24,-0.34,0.4960846701924985,15.847466674519309,0.5049782236987874,2.4704488181537845,-8.000000000000002,-4.000000000000001,-5.500000000000001,10.500000000000002,0
19.73,30.54,101562.02,-19.71,345.75,-7.06,90.69,1.75,19.62,0.06,-0.07,0.22,-0.04,0.2343074902771996,19.6979821301574,1.2195281993183578,2.08994244104142,10.0,-0.9999999999999994,15.000000000000002,18.05547008526779,0
19.75,30.48,101566.09,-20.05,356.25,-7.12,92.56,-0.25,-0.75,0.06,-0.34,-0.2,-0.15,0.4220189569201839,0.792842985716592,-0.493728469359495,1.9862884227357875,-13.5,-21.0,-5.499999999999999,25.563646062328434,0
19.75,30.48,101566.09,-20.05,356.25,-7.12,92.56,0.25,1.19,-0.44,-0.08,-0.06,-0.01,0.1004987562112089,1.2931357237351382,-0.6397841737385244,1.695151321341658,13.0,7.000000000000001,6.999999999999999,16.34013463836819,0
19.75,30.42,101565.17,-19.98,356.37,-7.12,92.56,0.37,3.5,-0.19,0.03,-0.15,-0.17,0.2286919325205854,3.5246276399075125,-0.7153798667057479,-2.9669204545815537,5.5,-4.5,-8.0,10.700467279516348,0
19.75,30.42,101565.17,-19.98,356.56,-7.12,92.62,1.0,4.69,-0.06,-0.03,-0.16,0.03,0.1655294535724685,4.79580024604862,-1.311596389293969,0.7853981633974483,-3.0,-0.5000000000000004,10.0,10.452272480183437,0
19.75,30.49,101565.67,-20.02,356.81,-7.12,92.56,0.88,4.62,-0.69,-0.08,-0.08,0.03,0.1170469991071962,4.753409302805724,-0.7525277763745823,1.2120256565243244,-2.5,4.0,0.0,4.716990566028302,0
19.75,30.49,101565.67,-20.02,357.06,-7.12,92.56,1.56,3.81,-0.62,0.23,-0.29,0.07,0.3766961640367472,4.163424071602603,-0.8786079969704241,-1.2753554896511765,15.5,-10.499999999999998,2.0000000000000004,18.82817038376273,0
19.75,30.48,101563.27,-19.82,357.25,-7.06,92.5,0.88,1.62,-0.31,-0.47,-0.25,-0.04,0.5338539126015656,1.8694651641579203,-0.4873577519641762,1.6556981202446186,-35.0,1.999999999999999,-5.500000000000001,35.485912697858005,0
19.75,30.48,101563.27,-19.82,357.37,-7.06,92.44,1.25,3.25,-0.81,-0.17,-0.72,0.01,0.7398648525237566,3.575066432949184,-1.3385451091887304,1.512040504079174,14.999999999999996,-23.5,2.5,27.991070004556807,0
19.75,30.46,101561.75,-19.69,357.62,-7.06,92.44,0.37,6.12,-0.31,-0.23,-0.18,0.02,0.2927456233660889,6.139006434269311,-0.6622189407849393,1.4840579881189115,-3.0,27.0,0.5,27.17075633838705,0
19.75,30.46,101561.75,-19.69,357.94,-7.06,92.5,0.69,5.5,-0.19,0.09,-0.03,0.26,0.2767670500619609,5.546368181071285,-0.1086077967932592,-0.3332443011116727,16.0,7.5,12.0,21.360009363293827,0
19.75,30.47,101564.94,-19.96,358.19,-7.0,92.5,-0.06,4.19,-0.06,0.07,-0.09,0.37,0.3871692136521188,4.190859100470929,-0.234602609514078,-0.1869792699189111,-0.9999999999999994,-3.0,5.499999999999999,6.344288770224759,0
19.75,30.5,101561.88,-19.7,356.94,-7.0,90.12,-0.13,-0.69,-0.06,-0.04,-0.14,-0.05,0.1539480431834065,0.7046985170979146,-1.141833729661717,2.4668517113662407,-5.500000000000001,-2.500000000000001,-21.0,21.85177338341216,0
19.75,30.5,101564.2,-19.9,356.94,-7.0,90.12,0.06,0.37,0.06,-0.07,-0.19,-0.02,0.203469899493758,0.3796050579220461,-1.2048877383995056,1.849095985800008,-1.5000000000000002,-2.5,1.5,3.278719262151,0
19.75,30.51,101564.2,-19.9,357.0,-7.0,90.12,0.19,1.12,0.06,-0.03,-0.2,-0.1,0.2256102834535695,1.13758516164725,-1.089691972883516,2.8501358591119264,2.0000000000000004,-0.5000000000000004,-4.0,4.5,0
19.75,30.53,101562.94,-19.79,357.0,-7.0,90.12,-0.19,1.0,0.0,0.03,-0.18,-0.15,0.2362202362203543,1.0178899744078431,-0.866397140683011,-2.9441970937399127,3.0,1.0000000000000009,-2.5,4.031128874149275,0
19.75,30.53,101562.94,-19.79,357.06,-7.0,90.19,0.06,0.13,0.06,-0.01,-0.17,-0.2,0.2626785107312739,0.1552417469626002,-0.7038780601159653,3.0916342578678506,-2.0,0.499999999999999,-2.500000000000001,3.24037034920393,0
19.75,30.51,101563.17,-19.81,357.0,-7.0,90.19,0.13,0.19,-0.13,-0.11,-0.17,-0.2,0.2846049894151541,0.2643860813280457,-0.6401541952114208,2.638749442661932,-5.0,0.0,0.0,5.0,0
19.75,30.51,101563.17,-19.81,357.0,-7.0,90.25,-0.13,0.37,-0.06,-0.02,-0.12,-0.16,0.2009975124224178,0.3967366884975474,-0.6397841737385244,3.017237659043032,4.5,2.500000000000001,2.0000000000000004,5.522680508593632,0
19.75,30.51,101560.78,-19.61,357.0,-7.0,90.25,-0.19,0.37,0.0,0.0,-0.16,-0.17,0.233452350598575,0.4159326868617084,-0.7551044034786731,-3.141592653589793,1.0,-2.0000000000000004,-0.5000000000000004,2.2912878474779204,0
19.75,30.51,101560.78,-19.61,357.0,-7.0,90.31,0.0,0.19,-0.13,0.01,-0.19,-0.22,0.2908607914449798,0.2302172886644267,-0.7118471362852568,-3.096169374168216,0.5,-1.5,-2.5,2.958039891549808,0
19.76,30.5,101562.47,-19.75,357.0,-7.0,90.37,0.0,0.13,-0.13,-0.08,-0.18,-0.21,0.2879236009777594,0.1838477631085023,-0.6753439968517299,2.7776136970801493,-4.5,0.5000000000000004,0.5000000000000004,4.55521678957215,0
19.76,30.5,101562.47,-19.75,357.0,-7.0,90.37,0.0,0.31,0.0,0.0,-0.16,-0.24,0.2884441020371191,0.31,-0.5880026035475676,-3.141592653589793,4.0,0.9999999999999994,-1.5,4.387482193696061,0
19.76,30.51,101561.03,-19.63,357.0,-7.0,90.44,0.06,0.56,0.0,-0.06,-0.17,-0.27,0.3246536616149585,0.563205113613149,-0.5511120296354112,2.922923707715851,-3.0,-0.5000000000000004,-1.500000000000001,3.3911649915626345,0
19.76,30.5,101561.3,-19.65,357.19,-7.06,91.12,0.0,-0.06,0.06,-0.02,-0.2,-0.04,0.2049390153191919,0.0848528137423857,-1.3508083493994372,2.677945044588987,2.0,-1.5,11.5,11.76860229593982,0
19.77,30.48,101563.48,-19.84,357.19,-7.06,91.12,0.0,0.13,-0.13,-0.03,-0.17,-0.06,0.1827566688249706,0.1838477631085023,-1.1949535725472842,2.677945044588987,-0.4999999999999999,1.5,-0.9999999999999998,1.8708286933869709,0
19.77,30.48,101563.48,-19.84,357.19,-7.06,91.12,0.06,0.0,0.0,0.0,-0.17,-0.03,0.1726267650163207,0.06,-1.396124127786657,-3.141592653589793,1.5,0.0,1.5,2.1213203435596424,0
19.76,30.48,101562.06,-19.72,357.19,-7.06,91.12,-0.13,-0.06,0.06,-0.04,-0.19,-0.05,0.2004993765576342,0.1552417469626002,-1.2457435384190323,2.4668517113662407,-2.0,-0.9999999999999994,-1.0000000000000002,2.449489742783178,0
19.76,30.48,101562.06,-19.72,357.19,-7.06,91.12,0.06,0.06,0.06,-0.03,-0.17,-0.04,0.1772004514666935,0.1039230484541326,-1.2847448850775784,2.498091544796509,0.5000000000000001,0.9999999999999994,0.5000000000000001,1.2247448713915887,0
19.77,30.52,101562.66,-19.77,357.19,-7.06,91.12,0.0,0.13,-0.06,0.0,-0.19,-0.07,0.2024845673131659,0.1431782106327635,-1.217805938967986,-3.141592653589793,1.5,-0.9999999999999994,-1.5000000000000002,2.345207879911715,0
19.77,30.52,101562.66,-19.77,357.19,-7.06,91.12,-0.06,0.0,0.0,0.0,-0.19,-0.06,0.1992485884517127,0.06,-1.2649174553900444,-3.141592653589793,0.0,0.0,0.5000000000000004,0.5000000000000004,0
19.77,30.52,101562.08,-19.72,357.19,-7.06,91.12,0.0,-0.13,0.06,-0.04,-0.17,-0.02,0.1757839583124694,0.1431782106327635,-1.3135577890216177,2.0344439357957027,-2.0,0.9999999999999994,2.0,3.0,0
19.77,30.52,101562.08,-19.72,357.19,-7.06,91.12,-0.06,-0.06,0.13,-0.04,-0.18,-0.08,0.2009975124224178,0.1552417469626002,-1.109628587792846,2.677945044588987,0.0,-0.499999999999999,-3.0,3.0413812651491097,0
19.77,30.47,101563.65,-19.85,357.19,-7.06,91.12,0.0,0.13,0.06,-0.03,-0.18,-0.07,0.1954482028569206,0.1431782106327635,-1.1705373637850387,2.7367008673047097,0.5000000000000001,0.0,0.4999999999999997,0.7071067811865475,0
19.77,30.47,101563.65,-19.7,357.19,-7.06,91.12,-0.13,0.0,0.06,-0.03,-0.19,0.0,0.1923538406167134,0.1431782106327635,-1.4141944498128811,1.5707963267948966,0.0,-0.5000000000000004,3.5000000000000004,3.535533905932738,0
19.77,30.51,101562.25,-19.73,357.19,-7.06,91.12,0.13,0.0,-0.13,-0.03,-0.19,-0.04,0.196468827043885,0.1838477631085023,-1.313472611823808,2.498091544796509,0.0,0.0,-2.0,2.0,0
19.78,30.51,101563.37,-19.83,357.19,-7.06,91.12,0.13,-0.13,0.06,-0.02,-0.19,-0.04,0.1951922129594313,0.1933907960581371,-1.339628475324498,2.677945044588987,0.4999999999999999,0.0,0.0,0.4999999999999999,0
19.78,30.51,101563.37,-19.83,357.19,-7.06,91.12,0.06,0.06,0.06,-0.02,-0.17,-0.06,0.1813835714721705,0.1039230484541326,-1.2146296894264978,2.819842099193151,0.0,0.9999999999999994,-0.9999999999999998,1.4142135623730945,0
