temperature,humidity,pressure,altitude,absolute_orientation[0],absolute_orientation[1],absolute_orientation[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],linear_acceleration[0],linear_acceleration[1],linear_acceleration[2],acceleration_magnitude,angular_velocity_magnitude,pitch,roll,jerk[0],jerk[1],jerk[2],jerk_magnitude,fall
0.0,0.0,0.0,0.0,356.44,-7.31,96.94,-1.44,1.12,0.5,-0.11,0.42,0.05,0.4370354676682431,1.8915602025841,1.290669568098772,1.1441688336680205,-7.000000000000001,14.499999999999998,-21.5,26.860752037126584,0
0.0,0.0,0.0,0.0,356.5,-7.25,96.94,1.0,1.12,0.5,0.29,-0.12,0.89,0.943716058992322,1.582529620575868,-0.1275020724100459,-0.3149939004608569,20.0,-27.0,42.0,53.786615435440815,0
0.0,0.0,0.0,0.0,356.62,-7.31,96.87,3.12,2.94,-0.94,-0.46,-0.14,-0.5,0.693685807840985,4.388803937293167,-0.2032162899707124,2.397837069290933,-37.5,-1.0000000000000009,-69.5,78.97784499465656,0
0.0,0.0,0.0,0.0,356.81,-7.25,96.94,-0.19,5.06,0.31,0.0,0.35,0.25,0.4301162633521313,5.073046422022964,0.9505468408120752,-0.0,23.0,24.5,37.5,50.35374861914453,0
0.0,0.0,0.0,0.0,357.12,-7.19,97.0,0.81,5.37,0.13,0.28,0.27,0.09,0.3992492955535426,5.432301538022351,0.7426862610378193,-1.2597980461893556,14.000000000000002,-3.999999999999998,-8.0,16.61324772583615,0
0.0,0.0,0.0,0.0,357.37,-7.19,97.0,0.31,4.12,0.56,0.32,0.14,0.1,0.363318042491699,4.1694244207084505,0.3955733415297264,-1.2679114584199251,1.999999999999999,-6.5,0.5000000000000004,6.819090848492928,0
0.0,0.0,0.0,0.0,357.56,-7.12,96.94,0.37,1.25,0.37,0.15,0.14,0.13,0.2428991560298223,1.355101472215273,0.6142807131868354,-0.8567056281827387,-8.5,0.0,1.5,8.631338250816034,0
0.0,0.0,0.0,0.0,357.62,-7.12,96.94,0.56,1.37,0.25,-0.02,0.19,0.1,0.2156385865284782,1.500999666888704,1.078191360946396,0.1973955598498807,-8.499999999999998,2.5,-1.5,8.986100377805712,0
0.0,0.0,0.0,0.0,357.75,-7.12,96.94,1.56,1.19,0.5,0.01,-0.13,-0.38,0.4017461885320133,2.0247715920567435,-0.3295184123566055,-3.1152829363368717,1.5,-16.0,-24.0,28.88338622807236,0
0.0,0.0,0.0,0.0,357.75,-7.12,97.0,0.06,0.0,0.13,0.03,0.63,0.0,0.6307138812488592,0.1431782106327635,1.5232132235179132,-1.5707963267948966,0.9999999999999998,38.0,19.0,42.49705872175156,0
0.0,0.0,0.0,0.0,357.75,-7.12,97.0,-1.31,0.62,1.0,0.18,0.91,-0.05,0.9289779329994874,1.7608236708995026,1.3683178419962767,-1.8417431771333173,7.5,14.000000000000002,-2.5,16.077935190813527,0
0.0,0.0,0.0,0.0,2.31,-6.94,99.94,-0.06,3.0,0.75,-0.04,0.04,-0.22,0.2271563338320109,3.092911249939125,0.1770131455190035,2.961739153797315,-11.0,-43.5,-8.499999999999998,45.66727493512176,0
0.0,0.0,0.0,0.0,2.37,-6.94,100.0,0.06,3.5,0.44,-0.16,-0.01,-0.26,0.3054504869860253,3.528058956423489,-0.0327443813008588,2.5899376710612465,-6.0,-2.5,-2.0000000000000004,6.800735254367722,0
0.0,0.0,0.0,0.0,2.56,-7.0,100.12,0.13,3.75,0.56,-0.1,-0.04,-0.28,0.3,3.793810749101752,-0.1337315894099415,2.79856871316909,3.0,-1.5,-1.0000000000000009,3.5000000000000004,0
0.0,0.0,0.0,0.0,2.75,-6.94,100.19,0.37,3.12,0.37,-0.03,0.04,-0.11,0.1208304597359457,3.163573928328529,0.3374080009716226,2.875340604438868,3.5000000000000004,4.0,8.500000000000002,10.024968827881713,0
0.0,0.0,0.0,0.0,2.87,-6.94,100.19,-0.06,1.31,-0.06,0.14,-0.03,-0.02,0.1445683229480096,1.3127452151883854,-0.20903329903452,-1.7126933813990606,8.5,-3.5000000000000004,4.5,10.23474474522936,0
0.0,0.0,0.0,0.0,2.87,-6.94,100.19,-0.06,-1.12,-0.5,-0.11,-0.03,-0.18,0.2130727575266251,1.2280065146407002,-0.1412663640316737,2.593043251139265,-12.5,0.0,-8.0,14.84082207965583,0
0.0,0.0,0.0,0.0,2.81,-6.94,100.19,0.13,-1.69,-0.56,-0.07,-0.09,-0.04,0.1208304597359457,1.7851050389262813,-0.8403029591158971,2.08994244104142,2.0,-3.0,6.999999999999999,7.87400787401181,0
0.0,0.0,0.0,0.0,2.75,-6.94,100.19,-0.81,-1.25,-0.75,-0.26,0.01,0.7,0.7467931440499437,1.667663035508073,0.0133909891249616,0.3556358843007598,-9.5,4.999999999999999,37.0,38.52596527019148,0
0.0,0.0,0.0,0.0,2.69,-6.94,100.19,0.75,-2.25,-0.37,0.31,-0.3,0.56,0.7068946173228369,2.4003958006962103,-0.4382896548848985,-0.5055810548742051,28.500000000000004,-15.5,-6.999999999999995,33.18885355055218,0
0.0,0.0,0.0,0.0,2.5,-6.94,100.19,0.62,-3.87,-0.31,-0.03,-0.14,0.34,0.3689173349139343,3.9315900091438833,-0.3892437120401582,0.0880073735277407,-16.999999999999996,7.999999999999998,-11.000000000000002,21.77154105707724,0
0.0,0.0,0.0,0.0,2.25,-6.94,100.19,-0.81,-5.37,-0.94,0.2,0.13,0.1,0.2586503431275513,5.511497074298416,0.5266140617539863,-1.1071487177940904,11.5,13.5,-12.0,21.412613105363857,0
0.0,0.0,0.0,0.0,345.81,-6.87,96.44,-0.88,-3.25,-0.19,0.15,0.07,0.27,0.3167017524422623,3.372387878047245,0.2228685605325211,-0.507098504392337,-2.500000000000001,-3.0,8.5,9.354143466934854,0
0.0,0.0,0.0,0.0,345.62,-6.87,96.37,0.56,-4.06,0.13,0.01,-0.19,0.36,0.4071854614300466,4.100499969515912,-0.485462915006582,-0.027770636593421,-6.999999999999999,-13.0,4.499999999999998,15.435349040433133,0
0.0,0.0,0.0,0.0,345.44,-6.87,96.19,-0.31,-4.69,-0.25,-0.04,-0.21,0.59,0.6275348595894892,4.706877946154967,-0.3412261121515468,0.0676930226939686,-2.5,-0.9999999999999994,11.499999999999998,11.811011811017716,0
0.0,0.0,0.0,0.0,345.06,-6.87,96.12,-0.56,-8.31,-1.62,-0.39,0.18,-0.25,0.4969909455915671,8.484933706281977,0.3706052281590838,2.140836790494607,-17.5,19.5,-42.0,49.502525188115406,0
0.0,0.0,0.0,0.0,344.87,-6.87,96.12,-1.06,-0.56,-0.5,0.0,0.05,-0.83,0.8315046602394961,1.2989226304903616,0.0601682511550097,-3.141592653589793,19.5,-6.5,-29.0,35.54574517435244,0
0.0,0.0,0.0,0.0,344.87,-6.87,96.12,1.0,-0.44,-0.19,-0.09,0.06,-0.38,0.3950949253027682,1.1089183919477574,0.152452092646566,2.909035711784884,-4.5,0.4999999999999997,22.5,22.951034835057,0
0.0,0.0,0.0,0.0,344.81,-6.87,96.12,-1.19,-2.0,-0.88,-0.18,-0.01,-0.45,0.4847679857416329,2.4880715423797604,-0.0206298882142574,2.761086276477428,-4.5,-3.5,-3.5000000000000004,6.689544080129826,0
0.0,0.0,0.0,0.0,344.81,-6.87,96.25,-0.31,0.0,-0.44,0.11,0.1,-0.61,0.6278534860936905,0.5382378656319156,0.1599540339654126,-2.963182154238753,14.499999999999998,5.5,-7.999999999999998,17.449928366615143,0
0.0,0.0,0.0,0.0,344.81,-6.87,96.5,-0.25,0.75,-0.06,-0.12,0.09,-0.38,0.4085339643163099,0.792842985716592,0.2221219346531406,2.835713782184941,-11.499999999999998,-0.5000000000000004,11.499999999999998,16.27114009527298,0
0.0,0.0,0.0,0.0,344.87,-6.87,96.56,0.06,2.19,0.37,0.27,-0.22,0.05,0.3518522417151836,2.22184607927732,-0.6754678026046178,-1.3876855095324123,19.5,-15.5,21.5,32.90516676754579,0
0.0,0.0,0.0,0.0,345.0,-6.87,96.56,0.13,1.37,0.44,0.16,-0.03,0.17,0.2353720459187964,1.4447837208385206,-0.127805436437634,-0.7551044034786731,-5.500000000000001,9.5,6.0,12.509996003196804,0
0.0,0.0,0.0,0.0,338.37,-7.06,95.5,-0.25,-2.5,-0.31,0.0,0.02,0.25,0.250798724079689,2.5315212817592507,0.0798299857122373,-0.0,-8.0,2.5,3.999999999999999,9.287087810503357,0
0.0,0.0,0.0,0.0,338.25,-7.06,95.44,-0.56,-2.06,-0.31,-0.01,-0.07,0.09,0.1144552314225959,2.157150898755115,-0.6580722923530028,0.1106572211738956,-0.5,-4.5,-8.0,9.192388155425116,0
0.0,0.0,0.0,0.0,338.12,-7.06,95.44,-0.44,-2.0,-0.31,0.13,0.02,0.23,0.2649528259898354,2.07115909577222,0.0755570058340072,-0.5144513130590278,7.000000000000001,4.5,7.000000000000001,10.874281585465774,0
0.0,0.0,0.0,0.0,338.06,-7.06,95.37,-0.25,-2.12,-0.25,0.0,0.0,0.11,0.11,2.149278948857035,0.0,-0.0,-6.5,-1.0,-6.0,8.902246907382429,0
0.0,0.0,0.0,0.0,337.94,-7.06,95.37,-0.31,-1.75,-0.19,0.06,-0.01,0.13,0.1435270009440732,1.7873723730661162,-0.069729794909442,-0.4324077755705378,3.0,-0.5,1.0000000000000002,3.2015621187164243,0
0.0,0.0,0.0,0.0,337.87,-7.06,95.31,-0.37,-1.56,-0.19,-0.04,0.0,0.12,0.1264911064067351,1.6144968256394931,0.0,0.3217505543966422,-5.0,0.5,-0.5000000000000004,5.049752469181039,0
0.0,0.0,0.0,0.0,337.75,-7.06,95.31,0.0,-1.56,-0.25,0.08,-0.04,0.14,0.1661324772583615,1.5799050604387594,-0.2431608692238309,-0.5191461142465229,6.0,-2.0,1.0000000000000009,6.4031242374328485,0
0.0,0.0,0.0,0.0,337.69,-7.06,95.31,-0.31,-1.44,-0.19,0.03,0.0,0.06,0.0670820393249937,1.4851935900750446,0.0,-0.4636476090008061,-2.5,2.0,-4.000000000000001,5.1234753829798,0
0.0,0.0,0.0,0.0,337.62,-7.06,95.25,-0.19,-1.5,-0.13,0.0,-0.01,0.09,0.0905538513813741,1.517563837207516,-0.1106572211738956,-0.0,-1.5,-0.5,1.5,2.179449471770337,0
0.0,0.0,0.0,0.0,337.5,-7.12,95.25,-0.44,-1.37,-0.25,0.0,0.01,0.09,0.0905538513813741,1.4604793733565702,0.1106572211738956,-0.0,0.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,337.44,-7.12,95.25,-0.56,-1.62,-0.37,-0.05,0.02,0.17,0.1783255450012701,1.7535392781457737,0.1123908963561067,0.2860514417173182,-2.5,0.5,4.000000000000001,4.74341649025257,0
0.0,0.0,0.0,0.0,337.5,-7.06,96.06,-0.13,-0.13,0.0,0.0,0.01,-0.08,0.0806225774829855,0.1838477631085023,0.1243549945467614,-3.141592653589793,2.5,-0.5,-12.5,12.757350822173072,0
0.0,0.0,0.0,0.0,337.5,-7.06,96.06,0.06,-0.06,0.06,0.0,0.0,-0.09,0.09,0.1039230484541326,0.0,-3.141592653589793,0.0,-0.5,-0.4999999999999997,0.7071067811865474,0
