temperature,humidity,pressure,altitude,absolute_orientation[0],absolute_orientation[1],absolute_orientation[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],linear_acceleration[0],linear_acceleration[1],linear_acceleration[2],acceleration_magnitude,angular_velocity_magnitude,pitch,roll,jerk[0],jerk[1],jerk[2],jerk_magnitude,fall
19.7,30.37,101572.94,-20.62,358.5,-7.0,99.19,-0.5,-6.56,-0.75,0.3,-0.29,0.05,0.4202380277890138,6.621638769972279,-0.7616066270275647,-1.40564764938027,16.999999999999996,-16.499999999999996,30.000000000000004,38.2262998470948,0
19.7,30.37,101572.94,-20.62,358.12,-7.0,99.19,-0.81,-6.75,-1.06,-0.06,0.24,0.1,0.2668332812825266,6.880566837114513,1.118481971122879,0.5404195002705842,-18.0,26.5,2.5,32.132538026119256,0
19.71,30.37,101573.2,-20.64,357.87,-7.0,99.12,-1.0,-7.44,-1.25,-0.11,0.28,-0.33,0.4465422712353221,7.610262807551392,0.6777479529618285,2.819842099193151,-2.5,2.0000000000000018,-21.500000000000004,21.73706511928416,0
19.71,30.37,101573.2,-20.64,357.5,-7.0,99.12,-0.5,-7.25,-1.12,0.06,0.17,-0.05,0.187082869338697,7.353019787815072,1.1401310701910212,-2.2655346029916,8.499999999999998,-5.500000000000001,14.000000000000002,17.277152543171,0
19.7,30.41,101575.1,-20.8,357.12,-7.0,99.12,-0.94,-8.5,-1.5,0.22,0.06,-0.18,0.290516780926679,8.682372947529956,0.2080256477275898,-2.256525837701183,8.0,-5.500000000000001,-6.5,11.683321445547923,0
19.7,30.41,101575.1,-20.8,356.69,-6.94,99.12,-0.81,-10.31,-1.87,0.0,0.0,0.01,0.01,10.509476675838812,0.0,-0.0,-11.0,-3.0,9.5,14.84082207965583,0
19.71,30.39,101570.64,-20.43,356.19,-6.94,99.06,-0.56,-10.44,-1.25,0.08,-0.17,0.11,0.2177154105707724,10.52946817270464,-0.8960026425810989,-0.628796286415433,4.0,-8.5,5.0,10.64189832689638,0
19.73,30.35,101573.61,-20.68,312.87,-6.69,98.69,-1.37,-8.13,-1.44,-0.1,0.12,-0.46,0.4857983120596448,8.369432477772913,0.2495997073036614,2.927531970025972,-9.0,14.500000000000002,-28.500000000000004,33.21897048374618,0
19.73,30.35,101573.61,-20.68,312.37,-6.75,98.81,-1.31,-8.44,-1.5,-0.07,0.15,-0.36,0.396232255123179,8.671776057994117,0.3882463329905292,2.949544636349063,1.5,1.5,5.000000000000002,5.4313902456001095,0
19.72,30.36,101573.18,-20.64,311.87,-6.75,98.94,-1.0,-9.13,-1.5,-0.13,0.09,-0.28,0.3215587038162705,9.306282823985097,0.2836760759345796,2.7069224384405484,-3.0,-3.0,3.999999999999998,5.830951894845299,0
19.72,30.36,101573.18,-20.64,311.37,-6.81,99.12,-1.0,-8.88,-1.5,-0.16,0.09,-0.49,0.5232590180780452,9.061147830159268,0.1728584986645902,2.825976991551027,-1.5,0.0,-10.499999999999998,10.606601717798211,0
19.73,30.34,101573.27,-20.65,310.94,-6.87,99.25,-0.62,-7.81,-1.37,0.02,0.06,-0.39,0.3950949253027682,7.953452080700555,0.152452092646566,-3.0903554861863745,9.0,-1.5,4.999999999999999,10.404326023342406,0
19.73,30.34,101573.27,-20.65,310.56,-6.87,99.31,-0.69,-7.0,-1.19,-0.14,0.09,-0.23,0.2839013913315678,7.133876926328348,0.3225767744461505,2.5948038127005457,-8.0,1.5,8.0,11.412712210513329,0
19.72,30.34,101573.91,-20.7,310.19,-6.94,99.31,-0.25,-5.94,-0.75,-0.06,0.0,-0.16,0.1708800749063506,5.992378492718897,0.0,2.782821983319221,4.000000000000001,-4.5,3.5000000000000004,6.9641941385920605,0
19.72,30.34,101573.91,-20.7,309.94,-6.94,99.31,-0.5,-4.25,-0.69,0.0,0.02,0.02,0.0282842712474619,4.33458187141505,0.7853981633974483,-0.0,3.0,1.0,9.0,9.539392014169456,0
19.72,30.37,101574.17,-20.72,309.75,-6.94,99.31,-0.31,-3.25,-0.37,-0.03,0.03,0.0,0.0424264068711928,3.285650620501212,0.7853981633974483,1.5707963267948966,-1.5,0.4999999999999999,-1.0,1.8708286933869709,0
19.72,30.37,101574.17,-20.72,309.62,-7.0,99.25,-0.25,-2.0,-0.25,-0.03,0.02,0.06,0.0699999999999999,2.03100960115899,0.2897517014360474,0.4636476090008061,0.0,-0.4999999999999999,3.0,3.0413812651491097,0
19.73,30.32,101574.1,-20.72,309.5,-7.0,99.25,-0.06,-1.19,-0.13,-0.15,0.03,0.08,0.1726267650163206,1.19858249611781,0.1746721990082397,1.0808390005411683,-6.0,0.4999999999999999,1.0000000000000002,6.103277807866851,0
19.73,30.32,101574.1,-20.72,309.44,-7.0,99.25,-0.25,-0.31,0.0,-0.09,0.01,0.11,0.14247806848775,0.3982461550347975,0.0702439929197784,0.6857295109062863,3.0,-0.9999999999999998,1.5,3.5,0
19.74,30.34,101575.58,-20.84,323.25,-7.25,98.75,1.31,14.88,2.37,-0.06,0.0,0.33,0.3354101966249684,15.124397508661296,0.0,0.1798534997924782,1.5,-0.5,11.000000000000002,11.113055385446437,0
19.74,30.34,101575.58,-20.84,324.0,-7.25,98.69,1.31,16.12,2.5,-0.05,-0.01,0.27,0.2747726332806817,16.365222271634444,-0.0364017649897159,0.1831108172624841,0.4999999999999997,-0.5,-3.0,3.082207001484488,0
19.74,30.34,101575.65,-20.85,324.81,-7.25,98.69,1.12,14.75,2.44,0.22,-0.02,0.04,0.2244994432064364,14.992348048254485,-0.0892053435475418,-1.3909428270024184,13.5,-0.5,-11.5,17.741194999210173,0
19.74,30.34,101575.65,-20.85,325.5,-7.19,98.75,1.19,11.75,1.69,0.07,-0.1,0.11,0.1643167672515498,11.930410722183876,-0.65427058395952,-0.5667292175235064,-7.5,-4.0,3.5000000000000004,9.192388155425116,0
19.74,30.33,101573.91,-20.7,326.0,-7.19,98.75,0.44,9.0,1.5,0.27,0.08,-0.07,0.2901723625709382,9.134746849256414,0.2793159840519045,-1.8244704229335396,10.0,9.0,-9.0,16.186414056238647,0
19.74,30.33,101576.84,-20.95,326.37,-7.19,98.81,0.37,6.31,1.31,-0.02,-0.04,-0.23,0.2343074902771996,6.455160726116739,-0.1715561282544828,3.054854314913808,-14.500000000000002,-6.0,-8.0,17.61391495380854,0
19.74,30.33,101576.84,-20.95,326.69,-7.19,98.87,1.87,6.37,1.0,-0.33,-0.25,-0.5,0.6491532946846993,6.713702406273308,-0.3953346490246137,2.558219646595937,-15.5,-10.5,-13.5,23.08137777516758,0
19.74,30.33,101575.08,-20.8,327.06,-7.19,98.94,0.81,8.5,1.44,0.02,0.04,-0.3,0.303315017762062,8.659081937480439,0.1322613670865541,-3.0750244898139694,17.5,14.499999999999998,10.0,24.829418035870276,0
19.74,30.33,101575.08,-20.8,327.44,-7.25,99.12,0.56,9.19,1.56,-0.08,0.07,-0.27,0.2901723625709382,9.338270717857776,0.2436391929253561,2.8535372065391678,-5.0,1.5000000000000002,1.4999999999999984,5.431390245600108,0
19.74,30.33,101573.02,-20.63,327.87,-7.25,99.25,0.44,9.75,1.5,0.05,0.04,-0.24,0.2483948469674844,9.874517709741577,0.1617381725504539,-2.936197264400026,6.5,-1.5000000000000002,1.500000000000001,6.837397165588672,0
19.74,30.33,101573.02,-20.63,328.31,-7.25,99.31,0.56,7.87,1.25,0.04,-0.07,-0.08,0.1135781669160054,7.988303950151121,-0.6640555250489267,-2.677945044588987,-0.5000000000000001,-5.500000000000001,7.999999999999998,9.721111047611789,0
19.74,30.34,101576.73,-20.94,328.62,-7.25,99.31,0.44,8.06,1.37,0.03,0.01,0.06,0.0678232998312526,8.187435495929114,0.1479814607487837,-0.4636476090008061,-0.5000000000000001,4.0,7.000000000000001,8.077747210701757,0
19.75,30.38,101574.53,-20.75,335.5,-6.87,100.0,0.0,1.56,0.13,-0.07,0.0,-0.01,0.0707106781186547,1.5654072952429985,0.0,1.7126933813990606,-5.0,-0.5,-3.5,6.123724356957945,0
19.74,30.37,101574.27,-20.73,335.62,-6.87,100.0,-0.13,1.25,0.19,-0.06,0.01,0.0,0.0608276253029822,1.2710232098588916,0.1651486774146268,1.5707963267948966,0.5000000000000004,0.5,0.5,0.8660254037844389,0
19.74,30.37,101574.27,-20.73,335.69,-6.87,100.0,-0.19,1.06,0.06,-0.03,0.0,0.01,0.0316227766016837,1.078563859954523,0.0,1.2490457723982544,1.5,-0.5,0.5,1.6583123951777,0
19.75,30.33,101575.13,-20.8,335.75,-6.87,100.0,-0.19,1.0,0.13,-0.07,0.03,0.0,0.076157731058639,1.026157882589224,0.4048917862850834,1.5707963267948966,-2.0000000000000004,1.5,-0.5,2.5495097567963927,0
19.75,30.33,101575.13,-20.8,335.81,-6.87,100.0,-0.19,0.94,0.06,-0.06,0.01,0.0,0.0608276253029822,0.960885008728932,0.1651486774146268,1.5707963267948966,0.5000000000000004,-0.9999999999999998,0.0,1.118033988749895,0
19.75,30.37,101575.3,-20.82,335.81,-6.87,100.0,-0.06,1.0,0.0,-0.06,0.01,0.0,0.0608276253029822,1.0017983829094554,0.1651486774146268,1.5707963267948966,0.0,0.0,0.0,0.0,0
19.75,30.37,101575.3,-20.82,335.87,-6.87,100.0,-0.19,0.69,0.13,-0.07,0.05,-0.01,0.0866025403784438,0.7273926037567332,0.6154797086703873,1.7126933813990606,-0.5000000000000004,2.0,-0.5,2.1213203435596424,0
19.75,30.39,101574.7,-20.77,335.94,-6.81,100.0,-0.19,0.69,0.06,-0.07,0.02,0.01,0.0734846922834953,0.7181921748390189,0.2756427992162653,1.4288992721907328,0.0,-1.5,1.0,1.8027756377319943,0
19.75,30.39,101574.7,-20.77,335.94,-6.81,100.0,-0.19,0.37,0.13,-0.06,0.01,0.01,0.0616441400296897,0.4357751713900185,0.1629414786105193,1.40564764938027,0.5000000000000004,-0.5,0.0,0.7071067811865478,0
19.74,30.38,101575.77,-20.86,335.94,-6.81,100.0,-0.13,0.31,0.19,-0.06,0.0,0.01,0.0608276253029822,0.3861346915261565,0.0,1.40564764938027,0.0,-0.5,0.0,0.5,0
19.74,30.38,101575.77,-20.86,335.94,-6.81,100.0,0.13,-0.06,-0.13,-0.07,0.03,0.04,0.0860232526704262,0.1933907960581371,0.3562294761518725,1.0516502125483738,-0.5000000000000004,1.5,1.5,2.179449471770337,0
19.76,30.43,101571.94,-20.54,337.25,-6.94,100.06,-0.06,-0.06,0.0,-0.07,0.0,0.02,0.0728010988928051,0.0848528137423857,0.0,1.2924966677897851,0.0,-1.5,-1.0,1.8027756377319943,0
19.75,30.38,101572.83,-20.61,337.25,-6.94,100.06,-0.13,0.06,0.06,-0.04,0.0,0.03,0.05,0.1552417469626002,0.0,0.9272952180016124,1.5000000000000002,0.0,0.4999999999999999,1.58113883008419,0
19.75,30.38,101572.83,-20.61,337.25,-6.94,100.06,0.13,0.0,0.0,-0.07,0.03,0.05,0.091104335791443,0.13,0.3355544842714666,0.9505468408120752,-1.5000000000000002,1.5,1.0000000000000002,2.3452078799117158,0
19.76,30.38,101571.94,-20.54,337.19,-6.94,100.06,-0.06,0.19,0.06,-0.04,0.01,0.05,0.0648074069840786,0.2080865204668481,0.1549223198708134,0.6747409422235526,1.5000000000000002,-0.9999999999999998,0.0,1.8027756377319948,0
19.76,30.38,101571.94,-20.54,337.19,-6.94,100.0,0.0,0.06,-0.13,-0.06,-0.01,0.02,0.0640312423743284,0.1431782106327635,-0.1568156853444008,1.2490457723982544,-0.9999999999999998,-1.0,-1.5,2.0615528128088303,0
19.76,30.39,101574.25,-20.73,337.19,-6.94,100.0,0.06,0.0,0.13,-0.02,0.0,0.0,0.02,0.1431782106327635,0.0,1.5707963267948966,2.0,0.5,-1.0,2.2912878474779195,0
19.76,30.39,101574.25,-20.73,337.19,-6.94,100.0,-0.06,0.0,0.0,-0.07,0.0,0.0,0.07,0.06,0.0,1.5707963267948966,-2.5,0.0,0.0,2.5,0
19.76,30.37,101573.42,-20.66,337.19,-6.94,100.0,0.0,0.13,0.06,-0.02,0.02,0.02,0.0346410161513775,0.1431782106327635,0.6154797086703874,0.7853981633974483,2.5,1.0,1.0,2.8722813232690143,0
19.76,30.37,101573.42,-20.66,337.19,-6.94,100.0,-0.13,-0.06,-0.13,-0.05,0.03,0.03,0.06557438524302,0.1933907960581371,0.4751768494980949,1.0303768265243125,-1.5,0.4999999999999999,0.4999999999999999,1.6583123951777,0
19.76,30.36,101574.25,-20.73,337.19,-6.94,100.0,0.13,0.06,0.06,-0.03,0.0,0.04,0.05,0.1552417469626002,0.0,0.6435011087932844,1.0000000000000002,-1.5,0.5000000000000001,1.8708286933869709,0
19.76,30.36,101574.25,-20.73,337.19,-6.94,100.0,0.0,0.13,-0.13,-0.07,0.12,0.06,0.1513274595042155,0.1838477631085023,0.9156886325302354,0.8621700546672264,-2.0000000000000004,6.0,0.9999999999999998,6.4031242374328485,0
19.76,30.33,101574.58,-20.76,337.19,-6.94,100.06,-0.19,-0.25,-0.13,-0.1,0.02,0.11,0.15,0.3398529093593285,0.1337315894099415,0.7378150601204649,-1.5,-4.999999999999999,2.5,5.787918451395112,0
